variant,counts_9114_c_F_1,counts_9114_c_F_3,counts_9114_c_F_2,counts_9114_c_F_6,counts_9114_c_F_7,counts_9114_c_F_5,counts_9114_c_F_4,counts_9114_c_F_8
1111010000011111,207.0,83.0,13.0,113.0,268.0,195.0,117.0,765.0
1110010111100011,207.0,374.0,171.0,373.0,585.0,523.0,626.0,169.0
1111000011000100,206.0,82.0,14.0,1081.0,434.0,219.0,409.0,96.0
1111000001100101,206.0,91.0,28.0,222.0,227.0,228.0,184.0,720.0
1110111011000111,206.0,159.0,148.0,37.0,61.0,211.0,106.0,59.0
1010010010011101,206.0,137.0,40.0,77.0,227.0,88.0,89.0,343.0
1010010000110111,206.0,57.0,19.0,96.0,150.0,73.0,83.0,293.0
1101100111110001,205.0,164.0,276.0,74.0,69.0,198.0,169.0,28.0
1101001100001001,205.0,236.0,18.0,82.0,181.0,227.0,173.0,184.0
1010010000000011,205.0,293.0,43.0,221.0,373.0,357.0,190.0,275.0
1000101010010111,205.0,35.0,61.0,83.0,170.0,165.0,57.0,207.0
1111101001001100,204.0,118.0,153.0,431.0,252.0,266.0,157.0,102.0
1111010101001111,204.0,22.0,19.0,55.0,58.0,109.0,92.0,149.0
1110010111000100,204.0,366.0,305.0,527.0,207.0,765.0,584.0,98.0
1101000001011001,204.0,123.0,98.0,150.0,145.0,148.0,203.0,238.0
1011111111011001,204.0,171.0,295.0,59.0,56.0,49.0,85.0,16.0
1000010001001101,204.0,155.0,97.0,150.0,133.0,248.0,288.0,192.0
0110010100011001,204.0,118.0,123.0,118.0,105.0,120.0,81.0,187.0
1111100100010111,203.0,119.0,12.0,121.0,184.0,73.0,59.0,182.0
1110010000000100,203.0,184.0,26.0,312.0,378.0,278.0,504.0,337.0
1100111001101100,203.0,58.0,214.0,159.0,94.0,121.0,166.0,24.0
1100010100001101,203.0,253.0,62.0,308.0,517.0,777.0,587.0,677.0
1100010000101001,203.0,308.0,239.0,531.0,411.0,539.0,727.0,650.0
1111101100000010,202.0,130.0,65.0,333.0,268.0,338.0,246.0,233.0
1110010000110010,202.0,123.0,52.0,388.0,430.0,267.0,194.0,153.0
1110001011000001,202.0,168.0,80.0,167.0,127.0,437.0,449.0,15.0
1101111100110011,202.0,159.0,110.0,141.0,157.0,180.0,90.0,172.0
1111011010001001,201.0,197.0,44.0,101.0,276.0,285.0,238.0,486.0
1110011101010101,201.0,92.0,13.0,66.0,260.0,276.0,188.0,126.0
1010010011000001,201.0,305.0,87.0,211.0,281.0,431.0,435.0,79.0
1001111000001101,201.0,438.0,114.0,442.0,330.0,485.0,326.0,730.0
1000101010010100,201.0,110.0,101.0,75.0,90.0,112.0,60.0,85.0
0011001100110001,201.0,228.0,306.0,49.0,32.0,51.0,15.0,62.0
1111000110100101,200.0,294.0,23.0,347.0,395.0,219.0,310.0,717.0
1101101001010101,200.0,54.0,14.0,84.0,88.0,30.0,54.0,171.0
1101000100000001,200.0,71.0,44.0,178.0,143.0,398.0,152.0,215.0
1100101110010011,200.0,127.0,86.0,162.0,209.0,242.0,218.0,268.0
1100010100010001,200.0,569.0,256.0,825.0,1017.0,1425.0,870.0,1398.0
1100010000001110,200.0,154.0,47.0,374.0,318.0,467.0,414.0,232.0
1010011101010001,200.0,103.0,51.0,88.0,168.0,117.0,151.0,226.0
1001111111011010,200.0,136.0,508.0,36.0,17.0,44.0,31.0,1.0
1000101000001101,200.0,141.0,144.0,147.0,101.0,86.0,123.0,182.0
1111100010000011,199.0,106.0,18.0,392.0,346.0,542.0,314.0,281.0
1100011111110100,199.0,137.0,28.0,262.0,69.0,360.0,182.0,8.0
1111101110000111,198.0,40.0,24.0,93.0,185.0,66.0,128.0,235.0
1111101000001101,198.0,75.0,56.0,272.0,296.0,229.0,129.0,588.0
1110111110010011,198.0,96.0,19.0,198.0,167.0,188.0,112.0,215.0
1110010111010101,198.0,212.0,216.0,497.0,246.0,548.0,349.0,444.0
1101100111100011,198.0,199.0,28.0,349.0,35.0,388.0,488.0,33.0
1100010011110001,198.0,345.0,36.0,315.0,323.0,389.0,542.0,208.0
1100001100011101,198.0,87.0,47.0,263.0,225.0,115.0,348.0,324.0
1001111011101001,198.0,498.0,833.0,94.0,75.0,124.0,158.0,10.0
1110101001000101,197.0,46.0,15.0,144.0,123.0,252.0,149.0,137.0
1110011001101101,197.0,29.0,91.0,126.0,106.0,260.0,187.0,177.0
1101100100001011,197.0,121.0,47.0,226.0,174.0,142.0,183.0,212.0
1100111000001011,197.0,110.0,10.0,234.0,222.0,283.0,169.0,125.0
1010010101000011,197.0,235.0,37.0,173.0,187.0,300.0,319.0,57.0
1010001010111001,197.0,50.0,442.0,43.0,93.0,57.0,28.0,31.0
1111101010111001,196.0,37.0,16.0,198.0,46.0,139.0,121.0,67.0
1111001010000010,196.0,114.0,21.0,218.0,225.0,506.0,323.0,115.0
1111000001011001,196.0,64.0,14.0,302.0,138.0,328.0,406.0,372.0
1111000001001101,196.0,48.0,49.0,253.0,246.0,256.0,265.0,493.0
1110010001001101,196.0,203.0,116.0,336.0,718.0,653.0,444.0,672.0
1100101010100101,196.0,45.0,22.0,65.0,72.0,132.0,66.0,141.0
1100010011001101,196.0,331.0,142.0,320.0,227.0,572.0,572.0,254.0
1001101011001001,196.0,115.0,31.0,95.0,62.0,167.0,225.0,46.0
1001011110110010,196.0,114.0,49.0,233.0,200.0,170.0,112.0,92.0
0111011011001000,196.0,284.0,836.0,152.0,24.0,205.0,176.0,3.0
0101011010011101,196.0,100.0,297.0,75.0,52.0,89.0,45.0,266.0
1110101100101100,195.0,31.0,57.0,183.0,67.0,114.0,156.0,71.0
1101010100111101,195.0,102.0,135.0,107.0,111.0,230.0,132.0,516.0
1101000010010101,195.0,126.0,35.0,454.0,578.0,264.0,213.0,1076.0
1100001001111001,195.0,53.0,128.0,174.0,239.0,287.0,193.0,217.0
1000010001011001,195.0,134.0,37.0,94.0,127.0,263.0,281.0,230.0
0111111001101101,195.0,39.0,13.0,47.0,52.0,51.0,23.0,165.0
1111100110111001,194.0,26.0,116.0,105.0,79.0,186.0,104.0,307.0
1111011010011011,194.0,45.0,26.0,82.0,269.0,195.0,380.0,591.0
1111010111110101,194.0,59.0,24.0,123.0,97.0,114.0,130.0,282.0
1111010100011001,194.0,623.0,32.0,191.0,159.0,163.0,227.0,346.0
1110011001000001,194.0,101.0,21.0,246.0,112.0,222.0,118.0,50.0
1110011000010010,194.0,390.0,64.0,316.0,110.0,374.0,150.0,227.0
1100101001001101,194.0,123.0,63.0,246.0,288.0,409.0,79.0,132.0
1100011100111011,194.0,369.0,173.0,215.0,160.0,81.0,80.0,56.0
1100010100110101,194.0,138.0,33.0,403.0,283.0,294.0,160.0,398.0
1010011010001011,194.0,61.0,68.0,110.0,275.0,129.0,170.0,321.0
1111111010011000,193.0,33.0,484.0,106.0,134.0,191.0,60.0,147.0
1110101000101101,193.0,137.0,82.0,310.0,470.0,456.0,402.0,798.0
1101111101000011,193.0,182.0,8.0,196.0,123.0,229.0,227.0,132.0
1100101101010001,193.0,134.0,237.0,115.0,98.0,161.0,288.0,191.0
1100010110011000,193.0,136.0,95.0,366.0,402.0,966.0,551.0,348.0
1011010110000011,193.0,170.0,174.0,87.0,31.0,82.0,18.0,102.0
1011000001001011,193.0,851.0,398.0,275.0,125.0,188.0,243.0,117.0
1110010101011011,192.0,126.0,85.0,327.0,427.0,745.0,430.0,654.0
1110001110111100,192.0,31.0,32.0,62.0,167.0,150.0,63.0,148.0
1101101010100010,192.0,129.0,90.0,153.0,85.0,205.0,199.0,100.0
1101011010010011,192.0,89.0,35.0,362.0,483.0,229.0,374.0,707.0
1101001011001000,192.0,92.0,94.0,387.0,156.0,266.0,255.0,46.0
1011100000000001,192.0,125.0,66.0,164.0,179.0,143.0,167.0,229.0
0110010001001000,192.0,141.0,443.0,229.0,118.0,264.0,305.0,34.0
0101001000100111,192.0,78.0,79.0,66.0,59.0,36.0,48.0,97.0
1111101101011111,191.0,30.0,11.0,80.0,128.0,103.0,82.0,219.0
1101011101011010,191.0,207.0,13.0,261.0,206.0,372.0,299.0,103.0
1100110000000100,191.0,30.0,10.0,78.0,61.0,103.0,29.0,110.0
1011011010110001,191.0,135.0,41.0,142.0,126.0,95.0,241.0,259.0
1101001001010101,190.0,13.0,15.0,51.0,43.0,125.0,53.0,115.0
1100101010011101,190.0,119.0,39.0,142.0,123.0,136.0,93.0,207.0
1100010010111011,190.0,136.0,75.0,272.0,286.0,532.0,227.0,461.0
1100010000001100,190.0,233.0,109.0,441.0,711.0,609.0,547.0,500.0
1011101010100001,190.0,43.0,15.0,142.0,126.0,162.0,77.0,215.0
1110100100010111,189.0,120.0,65.0,93.0,22.0,245.0,49.0,89.0
1110011111010111,189.0,94.0,9.0,309.0,121.0,229.0,148.0,279.0
1110010000101011,189.0,240.0,195.0,504.0,490.0,445.0,345.0,424.0
1100111110010111,189.0,111.0,90.0,38.0,43.0,30.0,33.0,76.0
1010010101100001,189.0,264.0,145.0,290.0,356.0,523.0,335.0,243.0
1111101110100001,188.0,67.0,31.0,73.0,100.0,177.0,295.0,161.0
1111000011000011,188.0,318.0,26.0,397.0,122.0,671.0,629.0,225.0
1101010001100101,188.0,241.0,128.0,143.0,177.0,219.0,254.0,149.0
1100001110010111,188.0,58.0,18.0,194.0,77.0,171.0,96.0,203.0
1011100010111101,188.0,8.0,366.0,9.0,33.0,51.0,13.0,64.0
1011011011100111,188.0,251.0,27.0,185.0,207.0,143.0,207.0,84.0
1011001000000011,188.0,118.0,105.0,103.0,111.0,177.0,312.0,259.0
0101011101100100,188.0,38.0,47.0,44.0,125.0,67.0,63.0,12.0
1101000000111111,187.0,62.0,432.0,248.0,186.0,180.0,219.0,429.0
1010101000010111,187.0,102.0,181.0,64.0,65.0,83.0,62.0,90.0
1001011110110101,187.0,54.0,149.0,90.0,51.0,84.0,27.0,173.0
1000010000100001,187.0,106.0,134.0,190.0,121.0,234.0,173.0,136.0
1110111010010101,186.0,36.0,8.0,95.0,113.0,152.0,276.0,131.0
1110101100011101,186.0,29.0,39.0,173.0,331.0,148.0,164.0,387.0
1101010101001111,186.0,43.0,92.0,107.0,54.0,48.0,66.0,129.0
1101000101011101,186.0,27.0,100.0,88.0,220.0,75.0,309.0,409.0
1100010011100111,186.0,177.0,33.0,598.0,385.0,901.0,309.0,153.0
1100001101011011,186.0,43.0,46.0,114.0,211.0,126.0,70.0,105.0
1001111111110011,186.0,39.0,65.0,60.0,81.0,128.0,69.0,21.0
1000101001111101,186.0,108.0,289.0,91.0,62.0,124.0,110.0,108.0
0101011010011111,186.0,14.0,266.0,110.0,95.0,48.0,27.0,232.0
1111101000100111,185.0,82.0,133.0,116.0,152.0,71.0,87.0,404.0
1111100110010011,185.0,611.0,727.0,322.0,173.0,240.0,282.0,506.0
1111011010100111,185.0,74.0,40.0,108.0,228.0,189.0,228.0,273.0
1111011001001110,185.0,102.0,246.0,170.0,107.0,269.0,224.0,85.0
1111010100100001,185.0,92.0,74.0,139.0,244.0,321.0,280.0,347.0
1111000100000101,185.0,57.0,29.0,118.0,169.0,170.0,100.0,422.0
1101110011000011,185.0,98.0,108.0,119.0,68.0,265.0,194.0,21.0
1101110001011111,185.0,42.0,94.0,19.0,35.0,45.0,12.0,36.0
1101101111101011,185.0,263.0,25.0,397.0,122.0,382.0,358.0,58.0
1101001101001101,185.0,47.0,66.0,215.0,137.0,298.0,135.0,541.0
1101001001000111,185.0,72.0,18.0,117.0,218.0,253.0,259.0,177.0
1100011001000101,185.0,71.0,47.0,195.0,396.0,299.0,334.0,313.0
1100010001011101,185.0,51.0,99.0,139.0,170.0,320.0,281.0,452.0
1100001011000101,185.0,51.0,11.0,82.0,112.0,238.0,265.0,50.0
1011010000011101,185.0,43.0,62.0,56.0,93.0,110.0,132.0,235.0
1111000100000111,184.0,74.0,180.0,247.0,116.0,108.0,142.0,318.0
1111000010011010,184.0,143.0,74.0,140.0,574.0,296.0,124.0,172.0
1110101000010011,184.0,70.0,27.0,86.0,100.0,122.0,165.0,264.0
1110001000010101,184.0,136.0,19.0,152.0,195.0,144.0,164.0,298.0
1100010110000000,184.0,73.0,31.0,108.0,120.0,167.0,239.0,133.0
1100001001110001,184.0,222.0,20.0,212.0,336.0,452.0,177.0,283.0
1010001010001011,184.0,36.0,14.0,138.0,144.0,117.0,120.0,93.0
1001011001000101,184.0,92.0,50.0,232.0,120.0,402.0,244.0,224.0
1000010010000101,184.0,92.0,55.0,111.0,132.0,349.0,251.0,269.0
1100111101100111,183.0,154.0,83.0,207.0,228.0,167.0,138.0,46.0
1100011000100101,183.0,52.0,18.0,136.0,49.0,268.0,172.0,275.0
1011111100011100,183.0,67.0,12.0,89.0,94.0,181.0,94.0,196.0
1011110011001001,183.0,167.0,80.0,193.0,90.0,285.0,222.0,27.0
0111100010101001,183.0,112.0,156.0,51.0,51.0,121.0,21.0,79.0
1111100011001011,182.0,106.0,98.0,116.0,173.0,137.0,117.0,36.0
1110101010010010,182.0,102.0,70.0,312.0,285.0,231.0,344.0,98.0
1101101101101101,182.0,103.0,89.0,380.0,313.0,369.0,176.0,259.0
1101011010011111,182.0,68.0,57.0,156.0,182.0,284.0,84.0,585.0
1100101010100001,182.0,65.0,34.0,114.0,257.0,279.0,333.0,123.0
1100010110011101,182.0,244.0,76.0,294.0,277.0,189.0,213.0,1003.0
1100000011110101,182.0,3.0,5.0,20.0,14.0,79.0,25.0,99.0
1000111101110011,182.0,122.0,156.0,49.0,58.0,76.0,99.0,47.0
1111011100100101,181.0,162.0,26.0,252.0,291.0,96.0,115.0,252.0
1101110110110011,181.0,21.0,17.0,38.0,88.0,72.0,28.0,121.0
1101101011100111,181.0,128.0,37.0,466.0,106.0,382.0,237.0,81.0
1101000010100001,181.0,222.0,84.0,102.0,166.0,207.0,229.0,302.0
1100111010000000,181.0,42.0,41.0,74.0,73.0,219.0,202.0,13.0
1100011100001001,181.0,90.0,5.0,122.0,116.0,382.0,196.0,277.0
1010011111000011,181.0,107.0,70.0,182.0,139.0,146.0,150.0,54.0
0100110000000101,181.0,14.0,6.0,17.0,49.0,44.0,36.0,52.0
1111101001001101,180.0,260.0,84.0,355.0,295.0,353.0,275.0,337.0
1110010001110001,180.0,258.0,358.0,224.0,207.0,501.0,424.0,410.0
1110001100110011,180.0,102.0,17.0,172.0,152.0,350.0,95.0,171.0
1110001000010100,180.0,166.0,26.0,97.0,128.0,120.0,129.0,235.0
1101110010100010,180.0,242.0,172.0,136.0,160.0,270.0,137.0,67.0
1101101010000011,180.0,318.0,32.0,663.0,267.0,337.0,358.0,286.0
1100101100011001,180.0,68.0,106.0,279.0,226.0,334.0,131.0,371.0
1100010010011111,180.0,124.0,70.0,195.0,326.0,265.0,197.0,775.0
1100010001001101,180.0,264.0,65.0,695.0,441.0,850.0,551.0,874.0
1011000110101101,180.0,84.0,142.0,51.0,164.0,161.0,142.0,284.0
1010010010100001,180.0,186.0,152.0,79.0,124.0,198.0,114.0,173.0
1000010110001001,180.0,247.0,264.0,58.0,117.0,162.0,127.0,136.0
0100101000111000,180.0,180.0,177.0,32.0,36.0,47.0,33.0,8.0
1111101011010011,179.0,141.0,21.0,154.0,78.0,234.0,273.0,97.0
1111001100100101,179.0,115.0,60.0,173.0,140.0,121.0,218.0,258.0
1111000001110011,179.0,233.0,139.0,146.0,254.0,348.0,356.0,629.0
1110110000110001,179.0,42.0,9.0,37.0,41.0,39.0,38.0,105.0
1110001010000111,179.0,52.0,96.0,255.0,117.0,149.0,160.0,106.0
1011000010101011,179.0,41.0,117.0,158.0,109.0,308.0,102.0,221.0
1110010001100010,178.0,331.0,53.0,460.0,138.0,682.0,920.0,65.0
1011101110110111,178.0,4.0,12.0,57.0,61.0,43.0,35.0,139.0
1111011000011100,177.0,89.0,260.0,162.0,351.0,178.0,164.0,410.0
1111000000100001,177.0,57.0,178.0,187.0,368.0,306.0,375.0,425.0
1110010100011001,177.0,262.0,37.0,513.0,375.0,497.0,289.0,824.0
1110010100000110,177.0,229.0,35.0,335.0,446.0,763.0,321.0,427.0
1101101000100011,177.0,227.0,40.0,313.0,267.0,356.0,477.0,214.0
1101000110110001,177.0,91.0,45.0,338.0,171.0,330.0,216.0,216.0
1101000100000110,177.0,81.0,48.0,297.0,495.0,276.0,138.0,164.0
1100011000100000,177.0,108.0,127.0,272.0,300.0,280.0,135.0,54.0
1100010100100100,177.0,68.0,75.0,324.0,260.0,653.0,235.0,119.0
1011100010001001,177.0,41.0,91.0,61.0,86.0,91.0,86.0,95.0
1010110001001101,177.0,315.0,518.0,120.0,124.0,123.0,106.0,127.0
1000010001101101,177.0,444.0,322.0,239.0,176.0,336.0,161.0,447.0
1111101100000101,176.0,42.0,41.0,110.0,172.0,273.0,219.0,320.0
1111011100000001,176.0,118.0,17.0,271.0,330.0,343.0,195.0,380.0
1111010011000101,176.0,60.0,23.0,81.0,144.0,135.0,103.0,126.0
1111000011110011,176.0,93.0,68.0,342.0,550.0,682.0,228.0,311.0
1110111000010111,176.0,57.0,120.0,306.0,98.0,164.0,138.0,361.0
1110010101110011,176.0,415.0,46.0,622.0,693.0,1033.0,1142.0,575.0
1101001000111101,176.0,68.0,19.0,199.0,151.0,132.0,105.0,465.0
1100010100101101,176.0,186.0,151.0,518.0,318.0,350.0,469.0,829.0
1100010100010101,176.0,140.0,177.0,242.0,281.0,470.0,262.0,772.0
1000001111100011,176.0,246.0,20.0,160.0,81.0,298.0,220.0,16.0
0111001110000000,176.0,90.0,7.0,80.0,56.0,23.0,86.0,9.0
1110011001100101,175.0,115.0,32.0,171.0,286.0,230.0,400.0,215.0
1110010010100111,175.0,283.0,36.0,221.0,327.0,174.0,261.0,336.0
1110001010011000,175.0,115.0,16.0,210.0,214.0,249.0,209.0,129.0
1110001001001111,175.0,120.0,203.0,208.0,159.0,197.0,203.0,111.0
1101011010001010,175.0,80.0,69.0,206.0,147.0,415.0,182.0,46.0
1101011000101101,175.0,84.0,102.0,309.0,202.0,458.0,645.0,518.0
1100010111000100,175.0,386.0,170.0,385.0,85.0,230.0,166.0,78.0
0110010001100011,175.0,152.0,226.0,284.0,97.0,362.0,329.0,84.0
1111111001001000,174.0,152.0,25.0,240.0,174.0,494.0,333.0,71.0
1111111000010011,174.0,91.0,129.0,142.0,237.0,159.0,98.0,253.0
1111011110110011,174.0,183.0,303.0,234.0,168.0,65.0,102.0,355.0
1111000000010101,174.0,125.0,190.0,145.0,176.0,220.0,106.0,424.0
1110010010000101,174.0,115.0,96.0,251.0,382.0,439.0,257.0,409.0
1110001100011011,174.0,43.0,145.0,76.0,172.0,263.0,33.0,192.0
1101100000110101,174.0,52.0,8.0,43.0,269.0,74.0,173.0,205.0
1101011001010100,174.0,83.0,30.0,371.0,311.0,189.0,178.0,340.0
1101011000001010,174.0,196.0,27.0,333.0,168.0,413.0,242.0,268.0
1100011000110011,174.0,337.0,62.0,188.0,237.0,94.0,127.0,249.0
1001000000101001,174.0,37.0,260.0,74.0,76.0,141.0,78.0,184.0
1111100011010100,173.0,50.0,64.0,383.0,55.0,124.0,169.0,39.0
1110011100000111,173.0,81.0,14.0,133.0,91.0,107.0,150.0,111.0
1100111010000011,173.0,57.0,23.0,51.0,94.0,139.0,95.0,95.0
1100011011001010,173.0,358.0,183.0,414.0,42.0,586.0,294.0,21.0
1001101011101011,173.0,245.0,19.0,98.0,118.0,252.0,288.0,9.0
1111000010001001,172.0,74.0,125.0,198.0,477.0,214.0,330.0,503.0
1110111000000001,172.0,39.0,32.0,134.0,279.0,303.0,161.0,87.0
1011110001000001,172.0,47.0,43.0,44.0,60.0,131.0,70.0,27.0
1011011001000011,172.0,70.0,59.0,199.0,154.0,365.0,257.0,267.0
0110010000110011,172.0,41.0,17.0,47.0,77.0,86.0,59.0,50.0
1111110110111011,171.0,38.0,19.0,29.0,65.0,54.0,54.0,252.0
1111110110110011,171.0,45.0,9.0,64.0,83.0,123.0,76.0,117.0
1111110110000001,171.0,61.0,5.0,137.0,146.0,45.0,51.0,36.0
1111101111111111,171.0,26.0,401.0,99.0,58.0,114.0,199.0,76.0
1111000101110011,171.0,138.0,58.0,377.0,259.0,148.0,316.0,308.0
1110010000110011,171.0,136.0,67.0,112.0,317.0,209.0,175.0,415.0
1011000001101011,171.0,117.0,34.0,172.0,127.0,109.0,158.0,105.0
1010101000000000,171.0,99.0,13.0,131.0,140.0,271.0,231.0,72.0
1010010000001011,171.0,196.0,46.0,177.0,215.0,272.0,276.0,282.0
1110101010000011,170.0,70.0,22.0,187.0,183.0,300.0,202.0,218.0
1110011111100110,170.0,59.0,15.0,72.0,83.0,225.0,126.0,5.0
1110011110110011,170.0,50.0,45.0,193.0,102.0,140.0,103.0,354.0
1110010001000011,170.0,370.0,132.0,733.0,649.0,982.0,1123.0,565.0
1110001111101101,170.0,256.0,42.0,280.0,122.0,265.0,163.0,145.0
1100011010100011,170.0,120.0,12.0,240.0,290.0,347.0,184.0,228.0
1100010111010011,170.0,274.0,75.0,439.0,413.0,733.0,534.0,244.0
1100010100011101,170.0,400.0,188.0,759.0,664.0,724.0,701.0,1981.0
1100010010001011,170.0,238.0,104.0,605.0,511.0,530.0,590.0,517.0
1011001000011001,170.0,51.0,60.0,60.0,151.0,104.0,124.0,174.0
1010011001111011,170.0,129.0,17.0,106.0,105.0,199.0,80.0,192.0
0111010110100101,170.0,26.0,11.0,46.0,78.0,173.0,59.0,105.0
0101011100011111,170.0,91.0,16.0,25.0,88.0,151.0,174.0,292.0
0100010110110001,170.0,53.0,44.0,122.0,196.0,103.0,95.0,191.0
1111001000100110,169.0,135.0,170.0,121.0,145.0,123.0,66.0,149.0
1111001000011010,169.0,153.0,22.0,478.0,357.0,561.0,393.0,310.0
1110011101001111,169.0,34.0,16.0,169.0,147.0,52.0,130.0,157.0
1110010110010100,169.0,97.0,54.0,143.0,344.0,272.0,209.0,310.0
1110010011100011,169.0,569.0,267.0,717.0,446.0,955.0,739.0,201.0
1110010010111011,169.0,123.0,22.0,486.0,215.0,356.0,192.0,559.0
1110001100000000,169.0,35.0,113.0,46.0,104.0,111.0,74.0,60.0
1110000100001101,169.0,14.0,211.0,59.0,37.0,142.0,173.0,182.0
1101011001110100,169.0,246.0,97.0,135.0,207.0,214.0,151.0,189.0
1100101010100011,169.0,76.0,40.0,251.0,101.0,351.0,169.0,108.0
1100011011001001,169.0,312.0,46.0,119.0,137.0,236.0,498.0,140.0
1100010101101101,169.0,278.0,99.0,235.0,280.0,450.0,615.0,256.0
1011000010100011,169.0,98.0,107.0,166.0,72.0,158.0,137.0,155.0
0111011101110101,169.0,29.0,17.0,38.0,73.0,49.0,37.0,89.0
0110010111100101,169.0,109.0,16.0,98.0,70.0,400.0,243.0,110.0
0101011011010100,169.0,36.0,81.0,47.0,81.0,47.0,129.0,31.0
0100111100010011,169.0,41.0,51.0,55.0,119.0,37.0,68.0,58.0
1111111100000011,168.0,48.0,10.0,109.0,81.0,181.0,185.0,114.0
1111011100011010,168.0,123.0,19.0,243.0,224.0,497.0,213.0,147.0
1111011100010001,168.0,130.0,28.0,141.0,304.0,393.0,446.0,719.0
1111001000011000,168.0,136.0,29.0,155.0,115.0,373.0,410.0,142.0
1111000100010000,168.0,155.0,56.0,287.0,217.0,308.0,239.0,309.0
1111000001100111,168.0,150.0,125.0,142.0,292.0,289.0,128.0,188.0
1110010011111010,168.0,398.0,178.0,179.0,162.0,423.0,287.0,63.0
1101101100001101,168.0,62.0,91.0,148.0,183.0,138.0,159.0,524.0
1101101001001100,168.0,273.0,55.0,287.0,290.0,447.0,206.0,44.0
1101100100111010,168.0,80.0,146.0,68.0,167.0,202.0,73.0,111.0
1101011011110101,168.0,312.0,32.0,319.0,182.0,265.0,215.0,151.0
1100010111101111,168.0,102.0,87.0,313.0,247.0,307.0,448.0,80.0
1100001010100010,168.0,103.0,21.0,119.0,182.0,310.0,301.0,22.0
0110010010001001,168.0,77.0,23.0,99.0,206.0,340.0,239.0,137.0
0101011000001011,168.0,79.0,35.0,182.0,153.0,92.0,113.0,127.0
1111111100011001,167.0,206.0,615.0,185.0,297.0,240.0,91.0,477.0
1111111000001001,167.0,124.0,19.0,124.0,139.0,243.0,102.0,210.0
1111101111010010,167.0,82.0,28.0,469.0,188.0,391.0,214.0,56.0
1111101100011011,167.0,126.0,238.0,277.0,178.0,152.0,220.0,345.0
1111011110000011,167.0,184.0,163.0,134.0,258.0,294.0,116.0,325.0
1111011001100001,167.0,109.0,24.0,258.0,421.0,383.0,373.0,253.0
1111000011100101,167.0,121.0,164.0,356.0,207.0,402.0,242.0,189.0
1101011100111011,167.0,51.0,115.0,109.0,139.0,313.0,144.0,150.0
1101010110000001,167.0,43.0,100.0,103.0,91.0,308.0,186.0,270.0
1101000100100010,167.0,155.0,23.0,159.0,248.0,289.0,219.0,141.0
1101000100100001,167.0,212.0,22.0,254.0,451.0,252.0,117.0,330.0
1100001111101101,167.0,173.0,22.0,100.0,169.0,298.0,187.0,22.0
1011100101110000,167.0,61.0,126.0,36.0,63.0,50.0,53.0,23.0
1010011000101110,167.0,290.0,190.0,438.0,629.0,795.0,869.0,662.0
0100111010010011,167.0,71.0,143.0,89.0,77.0,27.0,23.0,71.0
1101110111001001,166.0,57.0,55.0,63.0,44.0,98.0,105.0,3.0
1100111001000001,166.0,103.0,125.0,90.0,97.0,454.0,206.0,103.0
1100011100011110,166.0,87.0,20.0,149.0,395.0,191.0,111.0,232.0
1000010110000000,166.0,168.0,18.0,116.0,72.0,107.0,154.0,101.0
1111101000111011,165.0,69.0,24.0,167.0,179.0,445.0,170.0,324.0
1111001001111000,165.0,195.0,106.0,102.0,154.0,206.0,142.0,34.0
1110011010110111,165.0,85.0,4.0,213.0,62.0,55.0,21.0,183.0
1100010101100001,165.0,227.0,210.0,452.0,649.0,773.0,716.0,208.0
1010101000000111,165.0,191.0,45.0,42.0,94.0,91.0,52.0,89.0
1001100111000010,165.0,285.0,287.0,60.0,46.0,72.0,181.0,2.0
0100010001000101,165.0,426.0,147.0,168.0,150.0,164.0,153.0,107.0
1111011110000101,164.0,59.0,16.0,123.0,179.0,137.0,158.0,149.0
1110010100110011,164.0,294.0,134.0,349.0,383.0,489.0,557.0,689.0
1110001001001011,164.0,103.0,93.0,199.0,173.0,343.0,282.0,160.0
1100101100101101,164.0,106.0,48.0,162.0,97.0,91.0,59.0,213.0
1100011100100011,164.0,292.0,129.0,209.0,127.0,282.0,163.0,129.0
1011011010011111,164.0,180.0,16.0,127.0,133.0,112.0,181.0,265.0
1001101000010011,164.0,70.0,61.0,87.0,289.0,181.0,156.0,311.0
1000110100111011,164.0,73.0,171.0,42.0,74.0,65.0,59.0,48.0
1000010000000110,164.0,442.0,451.0,282.0,307.0,339.0,300.0,248.0
1111110000000010,163.0,33.0,22.0,144.0,135.0,172.0,125.0,76.0
1101011101011101,163.0,47.0,62.0,93.0,234.0,100.0,77.0,531.0
1101011100001111,163.0,40.0,83.0,135.0,77.0,191.0,60.0,119.0
1101010000110000,163.0,57.0,12.0,56.0,75.0,106.0,167.0,63.0
1100010111011101,163.0,274.0,104.0,327.0,185.0,504.0,418.0,436.0
1100010101011010,163.0,166.0,37.0,434.0,410.0,566.0,403.0,171.0
1011011001000111,163.0,31.0,8.0,106.0,66.0,69.0,79.0,52.0
1010010111111101,163.0,122.0,141.0,98.0,171.0,334.0,125.0,172.0
1001101000100001,163.0,37.0,16.0,154.0,161.0,162.0,99.0,125.0
1000011110010111,163.0,89.0,14.0,56.0,29.0,42.0,68.0,91.0
1111101010010001,162.0,35.0,26.0,163.0,410.0,371.0,428.0,487.0
1110010101110101,162.0,236.0,40.0,359.0,162.0,601.0,246.0,358.0
1110001101100011,162.0,146.0,35.0,220.0,411.0,446.0,359.0,134.0
