variant,counts_9114_e_F_8,counts_9114_e_F_7,counts_9114_e_F_6,counts_9114_e_F_4,counts_9114_e_F_5,counts_9114_e_F_1,counts_9114_e_F_2,counts_9114_e_F_3
1100010110111001,567.0,775.0,271.0,340.0,544.0,146.0,39.0,236.0
1100010010011100,567.0,245.0,275.0,256.0,478.0,289.0,195.0,247.0
1100010010001001,567.0,320.0,682.0,605.0,379.0,282.0,75.0,118.0
1111000010010011,566.0,253.0,344.0,172.0,200.0,275.0,233.0,256.0
1111000000011101,566.0,271.0,140.0,182.0,246.0,409.0,46.0,197.0
1101000000101001,566.0,237.0,109.0,259.0,566.0,103.0,32.0,119.0
1111001010101101,565.0,122.0,253.0,143.0,122.0,184.0,21.0,28.0
1010010001001101,565.0,487.0,254.0,561.0,420.0,182.0,155.0,188.0
1000010010001111,565.0,379.0,110.0,155.0,202.0,152.0,34.0,47.0
1110011101110011,564.0,191.0,174.0,323.0,227.0,37.0,64.0,167.0
1110010001011111,564.0,291.0,333.0,225.0,116.0,180.0,45.0,69.0
1100010010001011,564.0,781.0,367.0,808.0,448.0,71.0,115.0,351.0
0110111000001011,564.0,418.0,256.0,668.0,377.0,364.0,190.0,197.0
1110011000101101,563.0,316.0,94.0,156.0,196.0,349.0,135.0,126.0
1110010100000111,563.0,355.0,370.0,430.0,269.0,86.0,131.0,265.0
1101010111011101,563.0,141.0,180.0,193.0,101.0,258.0,163.0,160.0
1101000010111001,563.0,387.0,279.0,302.0,142.0,33.0,94.0,63.0
1111101100111101,562.0,260.0,176.0,113.0,204.0,356.0,213.0,153.0
1100010000100101,562.0,394.0,210.0,298.0,338.0,198.0,34.0,184.0
1011011111011101,562.0,165.0,232.0,349.0,91.0,187.0,58.0,77.0
1111011110011100,561.0,463.0,386.0,289.0,523.0,227.0,28.0,95.0
1101000001010011,561.0,404.0,116.0,174.0,322.0,137.0,70.0,130.0
1011101110011011,561.0,242.0,265.0,252.0,213.0,26.0,87.0,61.0
1101111010011101,560.0,196.0,84.0,191.0,142.0,65.0,32.0,30.0
1011011000010011,560.0,146.0,75.0,123.0,310.0,68.0,37.0,83.0
1010010000011111,560.0,190.0,127.0,65.0,148.0,107.0,69.0,99.0
1101001100010001,559.0,295.0,90.0,322.0,202.0,92.0,73.0,120.0
1011010100110111,559.0,380.0,126.0,246.0,265.0,109.0,181.0,73.0
1111111000001101,558.0,422.0,240.0,151.0,234.0,133.0,212.0,97.0
1110010100000001,558.0,156.0,408.0,246.0,320.0,141.0,51.0,217.0
1111011001000111,557.0,777.0,174.0,690.0,223.0,140.0,37.0,216.0
1111011000011110,557.0,340.0,185.0,252.0,453.0,646.0,35.0,107.0
1110011001011111,557.0,144.0,84.0,57.0,88.0,23.0,23.0,181.0
1101000110100011,557.0,654.0,894.0,692.0,540.0,358.0,178.0,168.0
1011000110011011,557.0,193.0,89.0,193.0,259.0,205.0,34.0,62.0
1001101000011101,557.0,389.0,136.0,173.0,198.0,125.0,29.0,95.0
0110011100111111,557.0,243.0,292.0,171.0,182.0,20.0,12.0,9.0
1101011000010001,556.0,226.0,137.0,313.0,231.0,81.0,165.0,47.0
1100010101110101,556.0,430.0,315.0,632.0,528.0,123.0,97.0,444.0
1010010101010101,556.0,356.0,144.0,312.0,421.0,313.0,94.0,274.0
1010010100010001,555.0,431.0,246.0,313.0,340.0,312.0,104.0,143.0
1101011000000011,554.0,420.0,392.0,477.0,395.0,490.0,88.0,332.0
1100010000011001,554.0,408.0,301.0,487.0,336.0,259.0,205.0,481.0
1111010110010101,553.0,73.0,197.0,103.0,105.0,38.0,193.0,34.0
1101011101010011,553.0,508.0,207.0,419.0,236.0,222.0,142.0,128.0
1101010001101001,553.0,222.0,224.0,468.0,193.0,53.0,59.0,212.0
1001000000001101,553.0,305.0,151.0,136.0,187.0,49.0,233.0,133.0
0110010010011000,553.0,1186.0,406.0,873.0,727.0,316.0,128.0,410.0
1110010001110001,552.0,344.0,285.0,303.0,334.0,289.0,330.0,216.0
1101011010010101,552.0,115.0,71.0,128.0,322.0,222.0,65.0,110.0
1100010000010011,552.0,647.0,276.0,662.0,449.0,298.0,85.0,229.0
1111000101010011,551.0,425.0,296.0,399.0,417.0,275.0,39.0,127.0
1101001101011001,551.0,154.0,132.0,114.0,111.0,72.0,52.0,99.0
1101001100011101,551.0,310.0,147.0,182.0,205.0,70.0,47.0,56.0
1101000110000011,551.0,157.0,110.0,590.0,197.0,111.0,29.0,138.0
1011011010110101,551.0,173.0,278.0,96.0,66.0,124.0,31.0,61.0
1001101110011101,551.0,340.0,105.0,81.0,266.0,143.0,50.0,79.0
0101000000010011,551.0,201.0,124.0,338.0,236.0,46.0,49.0,104.0
1110010100000101,550.0,175.0,417.0,322.0,356.0,158.0,103.0,111.0
1101101100010011,550.0,415.0,208.0,426.0,258.0,293.0,192.0,185.0
1010010000011101,550.0,273.0,207.0,109.0,237.0,178.0,193.0,77.0
0110010000010111,550.0,266.0,127.0,253.0,276.0,38.0,22.0,94.0
1111101010000011,549.0,612.0,525.0,508.0,469.0,173.0,153.0,252.0
1111000110010001,549.0,239.0,83.0,479.0,164.0,30.0,28.0,128.0
1101111001111101,549.0,415.0,140.0,186.0,209.0,38.0,145.0,178.0
1101011110100111,549.0,298.0,174.0,202.0,259.0,92.0,78.0,131.0
1101000110011001,549.0,194.0,246.0,480.0,278.0,232.0,86.0,93.0
1111110110011101,548.0,266.0,63.0,100.0,122.0,318.0,221.0,41.0
1101000101110001,548.0,381.0,219.0,374.0,253.0,58.0,29.0,265.0
1111101001110101,547.0,154.0,128.0,168.0,109.0,23.0,28.0,48.0
1111001101101101,547.0,494.0,120.0,269.0,142.0,220.0,37.0,83.0
1101011010010111,547.0,148.0,92.0,110.0,101.0,60.0,152.0,45.0
1101000010011001,546.0,273.0,216.0,263.0,442.0,71.0,33.0,174.0
1001100110010011,546.0,367.0,235.0,307.0,240.0,255.0,35.0,223.0
1111100000011101,545.0,54.0,67.0,89.0,420.0,37.0,93.0,59.0
1111010000001101,545.0,249.0,74.0,198.0,149.0,105.0,90.0,66.0
1101101110011101,545.0,292.0,135.0,107.0,332.0,333.0,73.0,81.0
1101000010001111,545.0,222.0,143.0,113.0,292.0,35.0,24.0,182.0
1111101101101101,544.0,453.0,251.0,332.0,356.0,72.0,71.0,176.0
1111001000001101,544.0,160.0,116.0,210.0,133.0,48.0,21.0,105.0
1111000101110011,544.0,257.0,248.0,313.0,154.0,80.0,170.0,322.0
1110010000001110,543.0,548.0,308.0,437.0,222.0,186.0,236.0,189.0
1110001000011111,543.0,107.0,107.0,138.0,161.0,106.0,76.0,89.0
1101100110100001,543.0,217.0,175.0,182.0,129.0,38.0,119.0,215.0
1101000101111101,542.0,175.0,100.0,251.0,390.0,115.0,33.0,97.0
1100010001110011,542.0,599.0,383.0,564.0,533.0,358.0,174.0,213.0
1100010001001101,542.0,449.0,426.0,455.0,427.0,260.0,141.0,250.0
1111101010001101,541.0,245.0,394.0,158.0,120.0,114.0,51.0,145.0
1010010110010101,541.0,260.0,181.0,364.0,281.0,41.0,126.0,191.0
1000010100011101,541.0,253.0,187.0,201.0,232.0,216.0,220.0,177.0
0101011110011011,541.0,187.0,112.0,214.0,103.0,36.0,36.0,55.0
0011000000100111,541.0,155.0,89.0,137.0,109.0,348.0,46.0,39.0
1100010101000101,540.0,238.0,142.0,517.0,156.0,478.0,53.0,176.0
1001000110100001,540.0,520.0,286.0,271.0,276.0,166.0,28.0,151.0
0111010001011101,540.0,236.0,54.0,153.0,48.0,122.0,89.0,39.0
1111101000011001,539.0,198.0,172.0,147.0,294.0,64.0,48.0,70.0
1111011010111000,539.0,386.0,357.0,734.0,423.0,570.0,141.0,163.0
1110011110011111,539.0,184.0,47.0,169.0,141.0,60.0,21.0,47.0
1101011110010001,539.0,213.0,188.0,221.0,172.0,77.0,75.0,121.0
1101010010011101,539.0,172.0,140.0,195.0,202.0,104.0,24.0,42.0
1101000011010011,539.0,536.0,212.0,464.0,455.0,131.0,109.0,150.0
1001111100011001,539.0,126.0,65.0,53.0,109.0,52.0,18.0,72.0
1111000101111101,538.0,244.0,126.0,155.0,194.0,158.0,35.0,123.0
1110010001111111,537.0,431.0,200.0,273.0,200.0,104.0,283.0,130.0
1101100100100101,537.0,340.0,190.0,216.0,160.0,294.0,52.0,104.0
1100010100110011,537.0,775.0,383.0,454.0,700.0,250.0,91.0,322.0
0110011000011111,537.0,299.0,113.0,142.0,96.0,14.0,15.0,46.0
1111010000001111,536.0,131.0,137.0,212.0,73.0,52.0,26.0,116.0
1010010110011011,536.0,272.0,336.0,256.0,269.0,121.0,37.0,242.0
1101000000001011,535.0,330.0,230.0,386.0,225.0,84.0,111.0,237.0
1000101000000111,535.0,279.0,166.0,183.0,191.0,34.0,131.0,192.0
1110010000001001,534.0,463.0,572.0,443.0,630.0,423.0,227.0,240.0
1101011100011011,534.0,454.0,340.0,314.0,294.0,281.0,52.0,553.0
1101011100010011,534.0,602.0,231.0,436.0,353.0,89.0,108.0,227.0
1100001100010111,534.0,333.0,49.0,263.0,143.0,329.0,29.0,69.0
1010001110010100,534.0,231.0,286.0,182.0,212.0,212.0,29.0,88.0
1111100010001001,533.0,481.0,632.0,523.0,397.0,135.0,259.0,343.0
1110010001000101,533.0,220.0,380.0,359.0,310.0,112.0,174.0,287.0
1011000100011111,533.0,343.0,67.0,243.0,154.0,108.0,25.0,120.0
1110010000010111,532.0,264.0,196.0,189.0,183.0,126.0,31.0,74.0
0100010010001101,532.0,537.0,354.0,229.0,294.0,140.0,246.0,134.0
1111011000100111,531.0,251.0,193.0,174.0,133.0,102.0,51.0,73.0
1111010100110111,531.0,147.0,96.0,142.0,81.0,281.0,82.0,45.0
1110010110111111,531.0,150.0,132.0,185.0,124.0,58.0,43.0,196.0
1110010110111100,531.0,247.0,108.0,487.0,203.0,89.0,26.0,116.0
1101000000111001,531.0,264.0,157.0,135.0,129.0,330.0,14.0,77.0
1011000000011101,531.0,181.0,241.0,137.0,131.0,141.0,75.0,197.0
0101101000001101,531.0,219.0,88.0,227.0,142.0,61.0,180.0,133.0
1111101010000001,530.0,338.0,145.0,331.0,537.0,71.0,31.0,196.0
1110011010000101,530.0,256.0,150.0,327.0,100.0,134.0,20.0,176.0
1110011000001101,530.0,213.0,124.0,207.0,186.0,159.0,215.0,169.0
1101011000101111,530.0,245.0,245.0,138.0,107.0,34.0,51.0,37.0
1111101011111101,529.0,140.0,153.0,137.0,237.0,153.0,275.0,189.0
0111000101010001,529.0,171.0,64.0,245.0,206.0,35.0,38.0,33.0
1110010110110011,528.0,640.0,227.0,226.0,393.0,120.0,91.0,218.0
1100010101011100,528.0,375.0,260.0,437.0,396.0,288.0,87.0,197.0
0110010000011101,528.0,140.0,78.0,320.0,127.0,63.0,61.0,42.0
1111101110010101,527.0,265.0,352.0,279.0,264.0,55.0,201.0,94.0
1100010010101101,527.0,289.0,260.0,327.0,310.0,228.0,116.0,223.0
1000101010110101,527.0,397.0,416.0,289.0,493.0,204.0,10.0,191.0
1111100110010011,526.0,368.0,117.0,144.0,267.0,519.0,481.0,400.0
1111100000010001,526.0,268.0,132.0,324.0,417.0,69.0,46.0,65.0
1100010100000101,526.0,300.0,442.0,436.0,326.0,248.0,131.0,310.0
1111101010001001,525.0,250.0,329.0,420.0,256.0,182.0,90.0,181.0
1110010100011100,525.0,320.0,345.0,292.0,252.0,509.0,45.0,187.0
1101100000001011,525.0,423.0,197.0,600.0,348.0,77.0,174.0,235.0
1100010101010111,524.0,287.0,199.0,590.0,408.0,235.0,59.0,152.0
1101101101101101,523.0,384.0,215.0,343.0,410.0,148.0,51.0,117.0
1101011101100101,523.0,309.0,138.0,221.0,281.0,124.0,25.0,122.0
1010010101010011,523.0,420.0,289.0,268.0,317.0,65.0,119.0,192.0
1111001101010011,522.0,333.0,371.0,469.0,183.0,38.0,129.0,123.0
1111000111101001,522.0,481.0,364.0,794.0,1433.0,318.0,82.0,528.0
1111000000000011,522.0,661.0,478.0,426.0,506.0,134.0,109.0,299.0
1110011000110111,522.0,183.0,30.0,33.0,73.0,40.0,21.0,146.0
1110001000000101,522.0,105.0,200.0,159.0,331.0,55.0,34.0,92.0
1101000010001100,522.0,506.0,225.0,420.0,448.0,65.0,102.0,157.0
1101101000111011,521.0,241.0,138.0,181.0,142.0,220.0,46.0,99.0
1100010100011011,521.0,574.0,605.0,487.0,393.0,341.0,134.0,375.0
1001000001001101,521.0,156.0,104.0,234.0,257.0,139.0,66.0,162.0
1110010110001111,520.0,141.0,184.0,108.0,240.0,172.0,26.0,59.0
1001000100010011,520.0,284.0,295.0,163.0,248.0,268.0,117.0,76.0
1101101100001011,519.0,550.0,263.0,270.0,394.0,98.0,135.0,234.0
1001111010001011,519.0,405.0,287.0,340.0,437.0,182.0,93.0,135.0
1001011001101101,519.0,292.0,267.0,120.0,201.0,175.0,34.0,150.0
1111100010010011,518.0,347.0,201.0,151.0,211.0,279.0,29.0,80.0
1101011000001100,518.0,257.0,274.0,434.0,155.0,304.0,58.0,89.0
1100101011111101,518.0,783.0,622.0,835.0,947.0,501.0,293.0,509.0
1100010001111011,518.0,845.0,280.0,496.0,535.0,205.0,146.0,303.0
1111010100010111,517.0,203.0,307.0,95.0,231.0,109.0,30.0,47.0
1111010001001101,517.0,472.0,95.0,411.0,164.0,87.0,33.0,169.0
1111001000010011,517.0,205.0,98.0,107.0,282.0,62.0,77.0,183.0
1110011010010101,517.0,357.0,77.0,89.0,104.0,311.0,42.0,105.0
1110010000010001,517.0,300.0,297.0,199.0,239.0,93.0,269.0,198.0
1111011101000000,516.0,1232.0,1077.0,1347.0,910.0,787.0,378.0,655.0
1111010100011111,516.0,233.0,169.0,119.0,150.0,69.0,40.0,54.0
1111000001111101,516.0,201.0,185.0,193.0,280.0,51.0,133.0,69.0
1110010101010100,516.0,554.0,303.0,342.0,343.0,585.0,300.0,193.0
1110001100010011,516.0,319.0,267.0,586.0,265.0,95.0,82.0,256.0
1101011000010011,516.0,404.0,321.0,103.0,133.0,119.0,48.0,94.0
1011011110011101,515.0,128.0,70.0,65.0,368.0,86.0,179.0,123.0
1011001100010001,515.0,130.0,159.0,265.0,233.0,30.0,83.0,291.0
1000010101011011,515.0,407.0,294.0,304.0,575.0,130.0,71.0,146.0
0100010100011101,515.0,242.0,184.0,221.0,431.0,91.0,170.0,89.0
0001010000010011,515.0,294.0,123.0,261.0,197.0,97.0,182.0,48.0
1111001100011111,514.0,428.0,233.0,108.0,173.0,43.0,73.0,31.0
1111000100111011,514.0,193.0,109.0,225.0,226.0,42.0,44.0,139.0
1101100000010001,514.0,300.0,228.0,219.0,148.0,243.0,118.0,151.0
1101011010011001,514.0,389.0,210.0,165.0,354.0,105.0,48.0,161.0
1101010000000111,514.0,401.0,134.0,240.0,76.0,37.0,324.0,49.0
1100010110100011,514.0,404.0,534.0,425.0,444.0,307.0,356.0,295.0
1011011101111101,514.0,248.0,98.0,96.0,147.0,114.0,21.0,107.0
1001000000001011,514.0,256.0,281.0,352.0,435.0,65.0,217.0,266.0
1111011110100111,513.0,288.0,82.0,151.0,325.0,37.0,119.0,45.0
1111011010110101,513.0,246.0,152.0,139.0,173.0,168.0,80.0,81.0
1101101010111111,513.0,170.0,210.0,79.0,40.0,23.0,18.0,29.0
1001000000001000,513.0,1066.0,902.0,661.0,809.0,318.0,135.0,465.0
0101000101011101,513.0,95.0,72.0,274.0,67.0,17.0,66.0,36.0
1111011000011011,512.0,210.0,398.0,515.0,179.0,105.0,153.0,137.0
1111010000001001,512.0,308.0,114.0,357.0,215.0,269.0,31.0,216.0
1111000000011011,512.0,229.0,142.0,180.0,247.0,272.0,260.0,65.0
1110011110010010,512.0,226.0,118.0,250.0,136.0,133.0,188.0,71.0
1111101110010111,511.0,235.0,251.0,192.0,212.0,114.0,180.0,243.0
1111010001011101,511.0,319.0,59.0,215.0,244.0,129.0,132.0,51.0
1101000110010111,511.0,413.0,280.0,258.0,243.0,170.0,49.0,115.0
1101000010010011,511.0,183.0,251.0,172.0,545.0,118.0,218.0,101.0
1010010110010010,511.0,569.0,489.0,479.0,660.0,151.0,156.0,273.0
1110011010011101,510.0,126.0,146.0,300.0,91.0,54.0,62.0,97.0
0101011110011101,510.0,493.0,389.0,214.0,206.0,149.0,122.0,131.0
0100010000011101,510.0,301.0,120.0,265.0,163.0,159.0,58.0,58.0
1111101000011100,509.0,206.0,210.0,364.0,339.0,150.0,94.0,137.0
1111011000111000,509.0,479.0,114.0,352.0,182.0,405.0,12.0,183.0
1110010110101100,509.0,274.0,118.0,215.0,219.0,117.0,75.0,119.0
1110010000000010,509.0,674.0,311.0,432.0,437.0,609.0,216.0,130.0
1110010010100101,508.0,287.0,265.0,269.0,164.0,134.0,111.0,177.0
1000010100010101,508.0,169.0,228.0,346.0,232.0,56.0,163.0,132.0
1111000101011011,507.0,657.0,190.0,272.0,315.0,60.0,170.0,131.0
1111000001000011,507.0,427.0,381.0,552.0,382.0,80.0,362.0,98.0
1101101010000101,507.0,302.0,147.0,586.0,275.0,647.0,202.0,215.0
1101000000001101,507.0,197.0,203.0,282.0,229.0,67.0,94.0,97.0
1010010101011011,507.0,281.0,265.0,201.0,134.0,83.0,29.0,83.0
1001010000001101,507.0,244.0,163.0,188.0,145.0,160.0,87.0,60.0
1000010000010101,507.0,119.0,179.0,146.0,214.0,106.0,344.0,85.0
1111011100101101,506.0,197.0,132.0,193.0,108.0,166.0,68.0,64.0
1110010110011101,506.0,209.0,157.0,475.0,228.0,194.0,115.0,84.0
1110010100110101,506.0,472.0,227.0,369.0,154.0,68.0,56.0,76.0
1101111100011101,506.0,351.0,99.0,415.0,186.0,171.0,27.0,86.0
1101000111011101,506.0,231.0,169.0,163.0,313.0,59.0,80.0,54.0
1011000011001101,506.0,317.0,303.0,427.0,207.0,184.0,29.0,151.0
1010010000100101,506.0,186.0,123.0,110.0,113.0,515.0,41.0,135.0
0101011100100101,506.0,223.0,147.0,148.0,164.0,54.0,16.0,45.0
1111000010000101,505.0,136.0,120.0,198.0,107.0,150.0,96.0,106.0
1011100110011011,505.0,169.0,201.0,248.0,431.0,98.0,33.0,37.0
1011011100101111,505.0,208.0,145.0,164.0,192.0,36.0,21.0,201.0
1001001001111101,505.0,498.0,222.0,224.0,337.0,56.0,13.0,45.0
1110010100101100,504.0,299.0,237.0,134.0,212.0,73.0,59.0,172.0
1101010101011101,504.0,472.0,193.0,184.0,115.0,49.0,125.0,113.0
1101010000010111,504.0,264.0,85.0,56.0,94.0,276.0,30.0,49.0
1100010101010001,504.0,455.0,416.0,407.0,419.0,370.0,86.0,338.0
1111101000000111,503.0,293.0,76.0,359.0,251.0,384.0,32.0,96.0
1101001101101101,503.0,295.0,216.0,303.0,273.0,154.0,56.0,117.0
1100001010011011,503.0,280.0,309.0,223.0,166.0,83.0,173.0,104.0
1010010010001101,503.0,543.0,279.0,356.0,259.0,187.0,240.0,121.0
0001101000111101,503.0,241.0,181.0,139.0,450.0,115.0,69.0,136.0
1110010000000110,502.0,501.0,424.0,513.0,399.0,148.0,83.0,213.0
1101101010001001,502.0,306.0,171.0,429.0,313.0,73.0,117.0,159.0
1101000100011011,502.0,193.0,375.0,215.0,220.0,89.0,69.0,210.0
1100001100010000,502.0,529.0,540.0,599.0,398.0,379.0,87.0,339.0
0101000011110101,502.0,401.0,101.0,150.0,248.0,7.0,16.0,85.0
1110001100110101,501.0,119.0,60.0,229.0,67.0,36.0,22.0,38.0
1100010000010100,501.0,350.0,112.0,223.0,227.0,283.0,98.0,126.0
1010010001000101,501.0,429.0,189.0,467.0,265.0,473.0,66.0,340.0
1111011110011110,500.0,304.0,135.0,91.0,75.0,96.0,35.0,106.0
1111011010001101,500.0,170.0,319.0,235.0,167.0,169.0,233.0,58.0
1110010111101101,500.0,574.0,295.0,624.0,429.0,164.0,39.0,169.0
1110010101110111,500.0,445.0,296.0,389.0,457.0,129.0,122.0,296.0
1110010100001101,500.0,347.0,214.0,371.0,320.0,107.0,151.0,289.0
1110010000000001,500.0,354.0,353.0,529.0,360.0,268.0,98.0,194.0
1010010100101101,500.0,255.0,98.0,175.0,194.0,97.0,35.0,121.0
1100111101100100,499.0,2127.0,1993.0,3081.0,2466.0,1100.0,739.0,1014.0
1100101000010011,499.0,498.0,313.0,166.0,336.0,62.0,49.0,165.0
1100010110110101,498.0,218.0,183.0,465.0,202.0,71.0,74.0,305.0
1111010101101111,497.0,376.0,173.0,123.0,311.0,46.0,56.0,99.0
1111000110100001,497.0,811.0,195.0,111.0,226.0,47.0,39.0,250.0
1111001110001101,496.0,58.0,41.0,120.0,37.0,102.0,18.0,92.0
1111001001000111,496.0,185.0,192.0,186.0,288.0,85.0,34.0,145.0
1110011100011100,496.0,254.0,121.0,228.0,297.0,54.0,88.0,151.0
1101001100001111,496.0,175.0,117.0,67.0,143.0,58.0,30.0,75.0
1100101000010101,496.0,201.0,70.0,281.0,250.0,52.0,58.0,168.0
1100010110100101,496.0,435.0,254.0,257.0,609.0,344.0,167.0,565.0
1100010100011010,496.0,636.0,483.0,559.0,466.0,88.0,212.0,189.0
1000010110011001,496.0,566.0,283.0,626.0,440.0,152.0,433.0,152.0
1111001100001101,495.0,214.0,50.0,168.0,75.0,239.0,25.0,38.0
1101100101100101,495.0,397.0,142.0,149.0,227.0,97.0,108.0,174.0
1100010110010001,495.0,281.0,317.0,407.0,377.0,393.0,94.0,151.0
1111000110010010,494.0,250.0,130.0,217.0,219.0,197.0,56.0,305.0
1111000100111101,494.0,271.0,212.0,214.0,163.0,69.0,58.0,167.0
1110010100111101,494.0,155.0,162.0,196.0,246.0,104.0,117.0,198.0
1101000010011101,494.0,250.0,244.0,191.0,125.0,270.0,39.0,94.0
0101011101010001,494.0,223.0,146.0,237.0,195.0,81.0,51.0,90.0
1110010100010000,493.0,153.0,183.0,559.0,278.0,114.0,77.0,191.0
1110010010101101,493.0,292.0,299.0,328.0,151.0,319.0,157.0,166.0
1110010000100101,493.0,259.0,146.0,173.0,211.0,131.0,152.0,212.0
1101010000100111,493.0,279.0,147.0,147.0,80.0,69.0,34.0,37.0
1101000110010101,493.0,424.0,115.0,70.0,108.0,76.0,114.0,103.0
1100010110100111,493.0,458.0,194.0,300.0,263.0,117.0,65.0,76.0
1010010100010011,493.0,474.0,190.0,597.0,255.0,121.0,54.0,134.0
1001000101110101,493.0,210.0,156.0,223.0,282.0,153.0,137.0,169.0
1111011000111101,492.0,155.0,84.0,95.0,120.0,100.0,39.0,44.0
1110100101011101,492.0,46.0,14.0,26.0,180.0,10.0,1.0,72.0
1011100001110011,492.0,149.0,111.0,258.0,343.0,49.0,26.0,150.0
0101000000001111,492.0,106.0,89.0,148.0,183.0,63.0,36.0,48.0
0100010010101101,492.0,335.0,243.0,221.0,148.0,235.0,68.0,93.0
1111100010000101,491.0,252.0,312.0,216.0,200.0,182.0,104.0,55.0
1101101000011111,491.0,451.0,301.0,223.0,194.0,80.0,123.0,103.0
1011010000001101,491.0,122.0,102.0,323.0,141.0,44.0,106.0,61.0
0101001111111101,491.0,116.0,113.0,54.0,93.0,152.0,9.0,106.0
1111101110011011,490.0,342.0,128.0,281.0,222.0,42.0,49.0,76.0
1111100000000111,490.0,200.0,90.0,139.0,67.0,28.0,12.0,66.0
1111000110000111,490.0,160.0,218.0,115.0,140.0,105.0,19.0,54.0
1110001000011110,490.0,607.0,213.0,195.0,234.0,70.0,157.0,129.0
1011100001111001,490.0,249.0,111.0,121.0,133.0,106.0,166.0,41.0
1110010000010000,489.0,270.0,325.0,370.0,283.0,87.0,284.0,317.0
1101011100010111,489.0,259.0,128.0,144.0,263.0,103.0,36.0,111.0
1101000000110111,489.0,192.0,163.0,107.0,115.0,165.0,48.0,147.0
0110010010011011,489.0,408.0,132.0,451.0,324.0,109.0,39.0,139.0
1110010100011010,488.0,537.0,569.0,384.0,474.0,248.0,234.0,211.0
1100011001001101,488.0,343.0,367.0,195.0,251.0,51.0,50.0,177.0
1011000000001011,488.0,246.0,132.0,215.0,343.0,50.0,57.0,235.0
1111110110011011,487.0,207.0,48.0,81.0,256.0,44.0,32.0,34.0
1111101110010001,487.0,185.0,181.0,444.0,290.0,64.0,44.0,79.0
1111000110011101,487.0,247.0,145.0,256.0,184.0,62.0,66.0,52.0
1110010010010101,487.0,372.0,124.0,202.0,170.0,164.0,120.0,127.0
0101101000010111,487.0,245.0,196.0,91.0,77.0,51.0,29.0,47.0
1110010101101011,486.0,1006.0,534.0,961.0,524.0,510.0,217.0,437.0
1101110010011011,486.0,210.0,286.0,398.0,165.0,106.0,233.0,294.0
1101101101100101,486.0,300.0,104.0,193.0,161.0,67.0,24.0,151.0
1101101000111100,486.0,217.0,202.0,154.0,140.0,24.0,67.0,290.0
1100010100010011,486.0,467.0,399.0,555.0,211.0,195.0,139.0,208.0
0111011000001100,486.0,288.0,457.0,192.0,332.0,43.0,113.0,40.0
1111011000101101,485.0,252.0,227.0,282.0,359.0,63.0,83.0,101.0
1111010010111101,485.0,55.0,66.0,27.0,89.0,82.0,25.0,40.0
1101101101110101,485.0,246.0,138.0,222.0,182.0,383.0,38.0,127.0
1101011001101111,485.0,478.0,221.0,197.0,149.0,56.0,56.0,150.0
1101000100110001,485.0,225.0,274.0,467.0,160.0,262.0,56.0,306.0
1101000100010001,485.0,347.0,353.0,417.0,215.0,212.0,104.0,115.0
1100010000110011,485.0,274.0,221.0,508.0,169.0,162.0,134.0,99.0
1110011001111101,484.0,260.0,183.0,262.0,118.0,116.0,23.0,159.0
1101101101010101,484.0,230.0,165.0,253.0,290.0,82.0,61.0,124.0
1101011010101101,484.0,433.0,165.0,152.0,203.0,239.0,33.0,210.0
1011000110010001,484.0,88.0,196.0,333.0,251.0,44.0,81.0,51.0
1011000100111101,484.0,218.0,119.0,62.0,144.0,74.0,91.0,70.0
1010010010011101,484.0,176.0,171.0,256.0,83.0,133.0,40.0,239.0
1111101001100101,483.0,331.0,328.0,206.0,260.0,55.0,124.0,143.0
1110010100110000,483.0,297.0,214.0,360.0,295.0,292.0,45.0,158.0
1110010000111101,483.0,255.0,158.0,172.0,427.0,179.0,44.0,89.0
1100011100011111,483.0,179.0,68.0,342.0,196.0,49.0,65.0,80.0
1010010001100001,483.0,388.0,553.0,537.0,738.0,230.0,72.0,338.0
0100010000001101,483.0,320.0,148.0,215.0,250.0,110.0,74.0,86.0
1111000000010011,482.0,146.0,233.0,268.0,157.0,98.0,52.0,77.0
1110101000101101,482.0,472.0,239.0,477.0,461.0,207.0,128.0,106.0
1101011100001011,482.0,371.0,311.0,211.0,404.0,104.0,48.0,86.0
1011010100011011,482.0,131.0,165.0,109.0,152.0,48.0,23.0,93.0
1001101110010001,482.0,186.0,274.0,217.0,192.0,110.0,76.0,67.0
1111101010001111,481.0,469.0,132.0,139.0,189.0,106.0,20.0,100.0
1111011100011001,481.0,377.0,181.0,267.0,201.0,152.0,40.0,225.0
1111010110011011,481.0,315.0,267.0,331.0,154.0,184.0,176.0,184.0
1111010000011011,481.0,254.0,414.0,350.0,130.0,172.0,90.0,85.0
1101011001001111,481.0,440.0,264.0,153.0,274.0,192.0,54.0,98.0
1101000100001011,481.0,786.0,493.0,528.0,413.0,79.0,79.0,109.0
1100010110011100,481.0,650.0,531.0,188.0,270.0,149.0,348.0,315.0
1011111101111101,481.0,212.0,75.0,220.0,300.0,180.0,47.0,93.0
1011100001111011,481.0,272.0,213.0,83.0,102.0,36.0,42.0,173.0
1011000000010011,481.0,99.0,232.0,123.0,357.0,62.0,185.0,77.0
