variant,counts_9114_i_F_1,counts_9114_i_F_3,counts_9114_i_F_2,counts_9114_i_F_6,counts_9114_i_F_7,counts_9114_i_F_5,counts_9114_i_F_4,counts_9114_i_F_8
0101101100011011,396.0,96.0,10.0,211.0,117.0,87.0,81.0,402.0
1111110100001011,395.0,33.0,19.0,162.0,89.0,60.0,34.0,96.0
1101101011100010,395.0,89.0,96.0,229.0,111.0,246.0,325.0,11.0
1101100110100001,395.0,90.0,32.0,285.0,199.0,233.0,137.0,79.0
1011111001001011,395.0,81.0,57.0,258.0,221.0,188.0,150.0,153.0
1011010110000010,395.0,23.0,12.0,136.0,127.0,51.0,62.0,72.0
1111011011001111,394.0,108.0,66.0,188.0,112.0,167.0,148.0,189.0
1111010000100101,394.0,132.0,17.0,179.0,122.0,113.0,64.0,271.0
1110010001111101,394.0,230.0,135.0,465.0,555.0,433.0,367.0,656.0
1100010001000010,394.0,220.0,131.0,308.0,287.0,941.0,594.0,66.0
1011001100011010,394.0,71.0,94.0,75.0,98.0,95.0,86.0,118.0
1101101101101011,393.0,177.0,54.0,378.0,353.0,520.0,139.0,53.0
1101011100010111,393.0,72.0,18.0,223.0,149.0,223.0,257.0,216.0
1100010101100101,393.0,193.0,80.0,253.0,186.0,501.0,292.0,188.0
1100010101010001,393.0,114.0,73.0,284.0,214.0,541.0,231.0,317.0
1011110101110010,393.0,138.0,32.0,90.0,111.0,205.0,101.0,86.0
1001100101001011,393.0,29.0,21.0,67.0,211.0,106.0,57.0,80.0
1111000110011110,392.0,78.0,34.0,81.0,162.0,83.0,63.0,75.0
1110011011110010,392.0,53.0,14.0,71.0,50.0,145.0,74.0,8.0
1011111101101000,392.0,41.0,18.0,71.0,68.0,132.0,56.0,23.0
1001010100011000,392.0,96.0,82.0,105.0,210.0,151.0,86.0,103.0
0000110100010010,392.0,317.0,173.0,20.0,45.0,25.0,30.0,12.0
1111101100110110,391.0,45.0,23.0,109.0,178.0,113.0,81.0,57.0
1110010111000100,391.0,186.0,210.0,438.0,234.0,415.0,407.0,182.0
1101100011001111,391.0,97.0,145.0,174.0,118.0,302.0,103.0,41.0
1111011000010001,390.0,116.0,29.0,144.0,344.0,233.0,123.0,337.0
1110011010100101,390.0,57.0,21.0,168.0,104.0,142.0,166.0,151.0
1101101011111101,390.0,72.0,41.0,320.0,226.0,366.0,301.0,334.0
1010010001101001,390.0,190.0,36.0,107.0,406.0,392.0,448.0,173.0
1111101110111011,389.0,187.0,65.0,265.0,105.0,197.0,132.0,202.0
1111100010001101,389.0,200.0,29.0,294.0,174.0,309.0,53.0,275.0
0101001101001101,389.0,60.0,55.0,57.0,76.0,151.0,37.0,105.0
1111000111000011,388.0,184.0,57.0,394.0,411.0,287.0,307.0,65.0
1111011101001011,387.0,67.0,19.0,484.0,488.0,456.0,355.0,432.0
1110001000011111,387.0,130.0,46.0,187.0,154.0,157.0,145.0,144.0
1011111100100100,387.0,65.0,13.0,113.0,147.0,146.0,153.0,65.0
0100110011101011,387.0,286.0,79.0,494.0,387.0,658.0,428.0,19.0
1111100000010010,386.0,35.0,23.0,114.0,169.0,137.0,152.0,46.0
1111000101100111,386.0,96.0,125.0,151.0,395.0,354.0,310.0,294.0
1101001010101010,386.0,64.0,107.0,283.0,152.0,202.0,77.0,38.0
1100111101011011,386.0,34.0,28.0,238.0,125.0,177.0,97.0,127.0
0011000110011010,386.0,88.0,8.0,127.0,189.0,51.0,57.0,86.0
1110101001100011,385.0,253.0,44.0,355.0,225.0,730.0,506.0,119.0
1111001001000111,384.0,65.0,24.0,259.0,187.0,190.0,152.0,250.0
1100011111111011,384.0,146.0,54.0,287.0,319.0,559.0,279.0,120.0
1001010011101011,384.0,104.0,98.0,248.0,173.0,169.0,136.0,18.0
0100010000000010,384.0,282.0,51.0,281.0,392.0,534.0,204.0,31.0
1110010111011001,383.0,162.0,88.0,263.0,318.0,498.0,208.0,214.0
1101011110111011,383.0,148.0,51.0,229.0,305.0,241.0,213.0,292.0
1011111110111011,383.0,21.0,25.0,45.0,122.0,40.0,59.0,109.0
1001011100101101,383.0,275.0,33.0,437.0,309.0,417.0,293.0,647.0
0101001001010011,383.0,9.0,7.0,122.0,111.0,52.0,98.0,98.0
0100101101101101,383.0,98.0,10.0,99.0,177.0,141.0,49.0,109.0
1100010010110111,382.0,83.0,94.0,222.0,304.0,121.0,138.0,269.0
1011111100011101,382.0,41.0,36.0,33.0,207.0,119.0,95.0,145.0
0011011100101101,382.0,26.0,22.0,30.0,83.0,32.0,31.0,157.0
1111000001110101,381.0,55.0,32.0,156.0,256.0,238.0,94.0,313.0
1001101010001000,381.0,73.0,61.0,92.0,165.0,467.0,150.0,30.0
1110010001001010,380.0,181.0,167.0,387.0,428.0,696.0,459.0,78.0
1101101111000011,380.0,63.0,55.0,299.0,119.0,271.0,163.0,15.0
1101011010011010,380.0,117.0,103.0,297.0,238.0,484.0,155.0,117.0
1100011101001011,380.0,245.0,167.0,158.0,497.0,352.0,220.0,242.0
1100010011001100,380.0,336.0,64.0,404.0,237.0,557.0,506.0,105.0
0100101110011000,380.0,44.0,30.0,86.0,129.0,111.0,94.0,68.0
1111100011010010,379.0,137.0,96.0,331.0,186.0,450.0,261.0,69.0
1100101011111101,379.0,352.0,48.0,697.0,541.0,679.0,573.0,594.0
1010011000001110,379.0,113.0,24.0,80.0,131.0,133.0,129.0,55.0
1001101011001001,379.0,109.0,71.0,116.0,74.0,158.0,120.0,39.0
0100010101001111,379.0,107.0,23.0,163.0,170.0,144.0,80.0,180.0
1110010100101011,378.0,122.0,51.0,308.0,270.0,215.0,162.0,342.0
1110101111011100,377.0,59.0,9.0,316.0,346.0,86.0,154.0,101.0
1100010101100001,377.0,271.0,97.0,373.0,342.0,773.0,803.0,162.0
1011001111111001,377.0,35.0,6.0,35.0,87.0,154.0,135.0,109.0
1000011101100010,377.0,70.0,20.0,233.0,171.0,246.0,88.0,18.0
1100001100110001,376.0,60.0,12.0,96.0,203.0,76.0,112.0,93.0
1001110010000101,376.0,308.0,154.0,632.0,888.0,878.0,494.0,1391.0
1001010010001011,376.0,120.0,113.0,200.0,300.0,215.0,98.0,263.0
1010101011000001,375.0,92.0,191.0,207.0,87.0,151.0,252.0,19.0
1010010101111011,375.0,93.0,61.0,208.0,241.0,166.0,138.0,241.0
1001011001101001,375.0,138.0,73.0,191.0,180.0,177.0,238.0,178.0
1000010111110000,375.0,303.0,170.0,138.0,129.0,274.0,387.0,23.0
0011111100010010,375.0,58.0,4.0,45.0,142.0,92.0,40.0,24.0
1111110000110011,374.0,45.0,71.0,197.0,124.0,142.0,118.0,370.0
1110011110100001,374.0,53.0,15.0,73.0,69.0,171.0,192.0,67.0
1010111000100100,374.0,16.0,9.0,52.0,12.0,76.0,67.0,17.0
1010010001110010,374.0,151.0,124.0,147.0,192.0,177.0,273.0,83.0
1001101000001101,374.0,63.0,76.0,336.0,269.0,292.0,171.0,591.0
1000010101010101,374.0,162.0,46.0,109.0,163.0,187.0,177.0,289.0
0111101001110110,374.0,134.0,30.0,62.0,105.0,47.0,67.0,76.0
1110010010011010,373.0,213.0,53.0,476.0,279.0,450.0,476.0,226.0
1101101100111011,373.0,202.0,89.0,185.0,267.0,208.0,159.0,207.0
1010111000011011,373.0,77.0,7.0,97.0,173.0,50.0,63.0,89.0
1000010110100111,373.0,144.0,56.0,134.0,170.0,168.0,86.0,467.0
0110010100000101,373.0,67.0,54.0,112.0,177.0,200.0,69.0,189.0
0100001110010011,373.0,27.0,22.0,85.0,241.0,73.0,48.0,187.0
1111000100101011,372.0,84.0,85.0,138.0,179.0,213.0,97.0,350.0
1100010110010010,372.0,152.0,43.0,364.0,376.0,508.0,340.0,261.0
1000010100101010,372.0,90.0,26.0,258.0,286.0,211.0,111.0,165.0
1100111110000101,371.0,130.0,18.0,99.0,116.0,181.0,109.0,130.0
1001011000000110,371.0,39.0,21.0,117.0,91.0,140.0,88.0,42.0
0111100101011110,371.0,20.0,16.0,72.0,73.0,24.0,28.0,38.0
1101110101111111,370.0,93.0,61.0,188.0,178.0,68.0,36.0,91.0
1100010101010000,370.0,169.0,157.0,381.0,224.0,543.0,230.0,152.0
1100010011100101,370.0,231.0,149.0,318.0,151.0,460.0,304.0,89.0
1100010000011100,370.0,137.0,126.0,201.0,341.0,204.0,247.0,253.0
1111111111000000,369.0,18.0,7.0,136.0,80.0,105.0,79.0,22.0
1111111110001001,368.0,14.0,8.0,191.0,143.0,90.0,60.0,82.0
1111001000010110,368.0,52.0,157.0,205.0,298.0,186.0,196.0,227.0
1111000001101111,368.0,217.0,83.0,251.0,204.0,363.0,111.0,309.0
1010010001101000,368.0,149.0,95.0,66.0,226.0,374.0,201.0,140.0
0111101110101111,368.0,40.0,40.0,80.0,86.0,37.0,27.0,92.0
1110010110111010,367.0,232.0,59.0,556.0,345.0,621.0,349.0,321.0
1110010101111001,367.0,117.0,41.0,542.0,434.0,630.0,349.0,477.0
1101101010010011,367.0,85.0,68.0,113.0,162.0,226.0,173.0,303.0
0111000000000111,367.0,35.0,40.0,65.0,53.0,35.0,79.0,83.0
1110010010000010,366.0,153.0,177.0,456.0,394.0,482.0,291.0,123.0
1101101101100010,366.0,222.0,64.0,323.0,112.0,387.0,243.0,25.0
1101101010100101,366.0,93.0,37.0,124.0,153.0,229.0,129.0,351.0
1000011101010001,366.0,114.0,86.0,251.0,206.0,276.0,185.0,275.0
1000010111101111,366.0,54.0,16.0,285.0,290.0,214.0,156.0,88.0
1101000010111101,365.0,34.0,44.0,31.0,73.0,131.0,94.0,131.0
1100010111011111,365.0,161.0,29.0,408.0,317.0,177.0,119.0,207.0
1100000001011001,365.0,169.0,9.0,119.0,73.0,95.0,129.0,35.0
0110011000111011,365.0,35.0,28.0,33.0,37.0,56.0,43.0,81.0
1111011011011101,364.0,54.0,185.0,289.0,63.0,123.0,63.0,194.0
1101010101111111,364.0,172.0,19.0,472.0,161.0,212.0,137.0,316.0
1101000110111001,364.0,36.0,145.0,142.0,149.0,225.0,252.0,315.0
1110001111010101,363.0,97.0,17.0,95.0,120.0,164.0,78.0,139.0
1101001100000010,363.0,181.0,24.0,180.0,193.0,154.0,101.0,95.0
1011110001001100,363.0,83.0,34.0,124.0,146.0,130.0,101.0,130.0
1110010100011001,362.0,394.0,88.0,409.0,340.0,383.0,282.0,356.0
1110001100010101,362.0,45.0,63.0,109.0,182.0,86.0,57.0,142.0
1100011101100001,362.0,218.0,52.0,341.0,293.0,549.0,382.0,97.0
1010010101110001,362.0,205.0,129.0,245.0,176.0,245.0,281.0,215.0
0110010011110011,362.0,125.0,35.0,290.0,285.0,393.0,248.0,148.0
1111100101100011,361.0,137.0,18.0,255.0,239.0,271.0,252.0,168.0
1111010001000111,361.0,79.0,21.0,117.0,166.0,130.0,209.0,219.0
1111000101011100,361.0,55.0,18.0,167.0,173.0,113.0,123.0,173.0
0100111101110000,361.0,31.0,39.0,73.0,80.0,60.0,60.0,14.0
0100001101001000,361.0,93.0,108.0,70.0,61.0,88.0,78.0,11.0
1101010101100000,360.0,89.0,28.0,142.0,288.0,346.0,176.0,65.0
1101000010011011,360.0,158.0,106.0,136.0,315.0,298.0,105.0,351.0
1011000010001100,360.0,52.0,52.0,127.0,111.0,148.0,86.0,172.0
0111101011110011,360.0,101.0,26.0,190.0,120.0,143.0,96.0,120.0
1100111010110010,359.0,283.0,60.0,894.0,914.0,1027.0,829.0,412.0
1100010101101010,359.0,265.0,199.0,559.0,562.0,811.0,697.0,66.0
1100010000111111,359.0,66.0,74.0,133.0,107.0,156.0,193.0,216.0
1011010000001011,359.0,189.0,64.0,138.0,229.0,142.0,161.0,158.0
1111111011001001,358.0,124.0,59.0,219.0,304.0,309.0,372.0,122.0
1111101001110110,358.0,51.0,11.0,146.0,120.0,174.0,53.0,70.0
1111010000110011,358.0,27.0,10.0,173.0,59.0,123.0,109.0,239.0
1110111001000001,358.0,85.0,35.0,68.0,55.0,214.0,124.0,33.0
1101101111011011,358.0,95.0,90.0,548.0,239.0,408.0,267.0,187.0
1101101011001010,358.0,220.0,18.0,631.0,227.0,519.0,464.0,5.0
1000001000001101,358.0,70.0,78.0,130.0,185.0,137.0,121.0,307.0
0010010010001001,358.0,247.0,79.0,34.0,109.0,93.0,84.0,59.0
1100010001101011,357.0,348.0,262.0,582.0,340.0,657.0,622.0,195.0
1010111101000001,357.0,118.0,39.0,136.0,73.0,112.0,149.0,43.0
0110010000101011,357.0,93.0,21.0,234.0,306.0,130.0,125.0,314.0
1110010011110111,356.0,571.0,31.0,389.0,296.0,759.0,654.0,329.0
1110010010100010,356.0,185.0,57.0,753.0,655.0,709.0,542.0,397.0
1101101111000001,356.0,176.0,194.0,119.0,67.0,203.0,102.0,14.0
1011100101111110,356.0,53.0,17.0,163.0,168.0,77.0,112.0,107.0
1001011001000101,356.0,46.0,75.0,69.0,109.0,196.0,121.0,219.0
1110010010000101,355.0,331.0,41.0,301.0,259.0,418.0,277.0,269.0
1100010110111101,355.0,146.0,66.0,251.0,380.0,520.0,235.0,728.0
1010010001000010,355.0,353.0,49.0,363.0,458.0,966.0,1137.0,65.0
0100110001111111,355.0,11.0,27.0,115.0,77.0,15.0,10.0,97.0
1111100111011101,354.0,75.0,19.0,263.0,97.0,104.0,55.0,148.0
1111100101110101,354.0,81.0,18.0,116.0,230.0,215.0,188.0,190.0
1111010100011100,354.0,48.0,58.0,68.0,218.0,159.0,168.0,370.0
1101110100011111,354.0,56.0,21.0,94.0,226.0,126.0,93.0,185.0
1101001110101101,354.0,34.0,17.0,204.0,178.0,126.0,128.0,291.0
1100010100010010,354.0,273.0,59.0,563.0,569.0,737.0,356.0,413.0
1001000011111011,354.0,99.0,29.0,243.0,390.0,353.0,316.0,52.0
0111101111000011,354.0,58.0,13.0,184.0,150.0,132.0,89.0,74.0
0110010011001101,354.0,147.0,168.0,239.0,238.0,165.0,271.0,69.0
0101011110101100,354.0,335.0,108.0,129.0,139.0,154.0,125.0,100.0
0100110000001001,354.0,76.0,37.0,135.0,75.0,67.0,60.0,74.0
0010001000001110,354.0,197.0,85.0,458.0,481.0,453.0,342.0,494.0
1110101011011000,353.0,96.0,113.0,113.0,75.0,180.0,141.0,86.0
1110101010000011,353.0,59.0,18.0,153.0,213.0,202.0,140.0,62.0
1110010101011010,353.0,172.0,39.0,391.0,493.0,339.0,349.0,254.0
1101101101101101,353.0,75.0,54.0,273.0,260.0,262.0,193.0,301.0
1101101011101100,353.0,103.0,56.0,309.0,84.0,420.0,242.0,20.0
1010100011001100,353.0,56.0,21.0,4.0,45.0,75.0,27.0,0.0
1001011011000010,353.0,69.0,29.0,64.0,37.0,197.0,127.0,8.0
1111011011111011,352.0,42.0,83.0,268.0,345.0,266.0,289.0,100.0
1111001110101100,352.0,37.0,6.0,82.0,168.0,153.0,42.0,135.0
1110001110000001,352.0,35.0,16.0,130.0,133.0,95.0,104.0,82.0
1101011010010001,352.0,289.0,78.0,201.0,163.0,383.0,177.0,258.0
1100010111100001,352.0,257.0,76.0,421.0,205.0,532.0,587.0,141.0
1010001101011001,352.0,54.0,12.0,200.0,30.0,33.0,49.0,33.0
1110101010011001,351.0,107.0,78.0,120.0,176.0,259.0,198.0,190.0
1101010010101000,351.0,76.0,138.0,113.0,67.0,92.0,56.0,27.0
1100010111110001,351.0,650.0,336.0,587.0,405.0,567.0,483.0,156.0
1100010000100101,351.0,166.0,97.0,277.0,292.0,434.0,278.0,398.0
1011011110100100,351.0,13.0,83.0,84.0,64.0,77.0,32.0,56.0
1001010100010101,351.0,80.0,80.0,65.0,84.0,95.0,80.0,189.0
1001000001011001,351.0,61.0,70.0,158.0,197.0,163.0,73.0,159.0
0101010101010000,351.0,29.0,23.0,103.0,128.0,157.0,122.0,133.0
0100010010001101,351.0,102.0,52.0,166.0,427.0,292.0,212.0,337.0
1110011001110011,350.0,69.0,177.0,145.0,101.0,269.0,222.0,196.0
1110010101010001,350.0,413.0,111.0,306.0,295.0,409.0,315.0,308.0
1110010001101110,350.0,241.0,95.0,275.0,476.0,782.0,339.0,175.0
1101110000011011,350.0,88.0,7.0,267.0,188.0,111.0,159.0,177.0
1100011100001001,350.0,58.0,19.0,159.0,257.0,115.0,456.0,101.0
1100011010100111,350.0,57.0,17.0,152.0,209.0,102.0,104.0,152.0
1100011001100011,350.0,135.0,75.0,264.0,417.0,301.0,455.0,54.0
1110111000100111,349.0,46.0,9.0,127.0,105.0,43.0,67.0,209.0
1101111001001111,349.0,66.0,29.0,358.0,361.0,206.0,178.0,200.0
0110010111101011,349.0,184.0,90.0,196.0,202.0,229.0,208.0,62.0
0000010001111100,349.0,56.0,31.0,57.0,152.0,93.0,51.0,49.0
1111110001011011,348.0,36.0,12.0,107.0,65.0,38.0,49.0,174.0
1111011000110011,348.0,90.0,64.0,259.0,186.0,189.0,185.0,189.0
1101011100111011,348.0,141.0,26.0,119.0,149.0,115.0,69.0,261.0
1100010111011000,348.0,221.0,71.0,313.0,290.0,593.0,513.0,128.0
1011010010001011,348.0,76.0,57.0,192.0,118.0,141.0,113.0,203.0
0100011001101010,348.0,239.0,71.0,81.0,85.0,131.0,138.0,12.0
0100010011011001,348.0,274.0,148.0,77.0,88.0,212.0,101.0,60.0
1111101110010101,347.0,42.0,45.0,86.0,263.0,221.0,169.0,350.0
1101010111100111,347.0,198.0,32.0,268.0,192.0,653.0,341.0,77.0
1001000010000011,347.0,46.0,33.0,94.0,204.0,114.0,92.0,97.0
1100011011110011,346.0,52.0,162.0,278.0,147.0,213.0,274.0,40.0
1001010011001001,346.0,52.0,37.0,164.0,188.0,419.0,205.0,48.0
0101000101010010,346.0,136.0,37.0,188.0,160.0,155.0,130.0,116.0
0101000001110100,346.0,34.0,16.0,202.0,135.0,129.0,82.0,164.0
1100111011100011,345.0,220.0,178.0,74.0,198.0,347.0,386.0,24.0
1100010001101101,345.0,169.0,127.0,495.0,543.0,691.0,358.0,494.0
1010010111111011,345.0,115.0,28.0,281.0,330.0,240.0,193.0,102.0
1010010010111100,345.0,72.0,28.0,136.0,95.0,87.0,147.0,108.0
1001000000110011,345.0,135.0,45.0,121.0,248.0,165.0,108.0,506.0
1000010100011110,345.0,94.0,100.0,154.0,284.0,134.0,128.0,161.0
1111100111111101,344.0,36.0,34.0,144.0,73.0,193.0,190.0,85.0
1101011111001110,344.0,101.0,41.0,244.0,134.0,226.0,116.0,51.0
0111111100000011,344.0,28.0,28.0,109.0,122.0,36.0,78.0,92.0
0101100101011001,344.0,57.0,23.0,173.0,224.0,94.0,83.0,147.0
1110101001111011,343.0,75.0,14.0,379.0,199.0,319.0,189.0,210.0
1100010010000110,343.0,139.0,113.0,257.0,262.0,306.0,157.0,155.0
1011010010101001,343.0,270.0,84.0,569.0,799.0,607.0,361.0,839.0
0100010011111100,343.0,83.0,34.0,75.0,123.0,222.0,119.0,38.0
0011010001001101,343.0,52.0,51.0,111.0,71.0,96.0,68.0,191.0
1110010001110001,342.0,181.0,215.0,353.0,410.0,563.0,428.0,396.0
1101010100011010,342.0,134.0,115.0,166.0,223.0,388.0,235.0,286.0
1100110110001001,342.0,34.0,25.0,286.0,153.0,169.0,101.0,210.0
1100011010100011,342.0,122.0,39.0,148.0,171.0,158.0,366.0,113.0
1100011001001011,342.0,140.0,109.0,349.0,216.0,449.0,563.0,100.0
1011000111010011,342.0,45.0,12.0,118.0,212.0,295.0,163.0,185.0
1000010111101011,342.0,209.0,101.0,396.0,244.0,554.0,404.0,49.0
0111011100101001,342.0,46.0,84.0,113.0,45.0,62.0,55.0,116.0
0101101101111011,342.0,150.0,139.0,84.0,103.0,189.0,42.0,188.0
1111111101101011,341.0,118.0,29.0,282.0,289.0,198.0,221.0,121.0
1111101001010100,341.0,53.0,15.0,174.0,73.0,224.0,326.0,99.0
1111010011010000,341.0,89.0,38.0,45.0,204.0,149.0,146.0,71.0
1100010101010101,341.0,138.0,119.0,341.0,452.0,551.0,388.0,275.0
1011110111101100,341.0,17.0,12.0,109.0,144.0,73.0,149.0,38.0
1011011110011101,341.0,84.0,31.0,104.0,142.0,128.0,103.0,243.0
1010010011001010,341.0,156.0,79.0,190.0,156.0,454.0,383.0,64.0
1010010001010011,341.0,60.0,40.0,185.0,122.0,179.0,121.0,268.0
1000010001000011,341.0,305.0,41.0,360.0,360.0,482.0,256.0,110.0
1110111100001101,340.0,498.0,351.0,92.0,56.0,62.0,41.0,123.0
1110101000101101,340.0,93.0,73.0,240.0,185.0,297.0,261.0,476.0
1110011001111111,340.0,42.0,13.0,51.0,88.0,106.0,41.0,185.0
1100111001000110,340.0,100.0,48.0,177.0,182.0,248.0,381.0,29.0
1100010010111100,340.0,49.0,75.0,289.0,194.0,263.0,310.0,180.0
1001101101101011,340.0,123.0,21.0,138.0,167.0,199.0,165.0,69.0
1000010011001010,340.0,182.0,118.0,181.0,165.0,314.0,501.0,39.0
1000010010110000,340.0,147.0,78.0,163.0,143.0,290.0,62.0,185.0
1110011010000110,339.0,118.0,34.0,132.0,59.0,281.0,190.0,82.0
1101000001101111,339.0,77.0,49.0,160.0,239.0,228.0,139.0,242.0
1100101011100011,339.0,86.0,105.0,132.0,57.0,158.0,329.0,6.0
1100010111111010,339.0,74.0,40.0,447.0,169.0,385.0,191.0,27.0
1100010010101011,339.0,206.0,30.0,309.0,397.0,399.0,203.0,322.0
1010001100010010,339.0,67.0,26.0,107.0,87.0,107.0,112.0,58.0
1001101011000011,339.0,184.0,55.0,398.0,257.0,389.0,267.0,50.0
1101101010100110,338.0,43.0,11.0,87.0,47.0,193.0,103.0,43.0
1101011110100010,338.0,145.0,111.0,337.0,219.0,252.0,273.0,88.0
1011000010011111,338.0,61.0,33.0,134.0,147.0,85.0,88.0,551.0
1010001010000101,338.0,98.0,17.0,48.0,79.0,175.0,150.0,185.0
1000011000111101,338.0,113.0,54.0,89.0,192.0,124.0,85.0,225.0
0101011101100000,338.0,117.0,63.0,63.0,59.0,174.0,76.0,8.0
1101100001001101,337.0,60.0,10.0,155.0,196.0,115.0,126.0,241.0
1100010001100000,337.0,205.0,32.0,224.0,315.0,604.0,682.0,59.0
1101000111000011,336.0,279.0,140.0,661.0,510.0,747.0,769.0,146.0
1101000010010001,336.0,67.0,67.0,121.0,121.0,122.0,159.0,252.0
1100010101110001,336.0,196.0,41.0,239.0,210.0,278.0,362.0,202.0
1010111010010000,336.0,54.0,82.0,44.0,51.0,116.0,70.0,46.0
1010101111111011,336.0,64.0,8.0,145.0,163.0,179.0,137.0,106.0
0111111110000010,336.0,39.0,13.0,31.0,53.0,34.0,28.0,13.0
0111100001001010,336.0,45.0,31.0,41.0,79.0,150.0,137.0,16.0
1111110001001001,335.0,62.0,40.0,309.0,198.0,369.0,155.0,69.0
1111011100110111,335.0,43.0,79.0,51.0,95.0,166.0,96.0,127.0
1101110111100100,335.0,84.0,11.0,164.0,189.0,181.0,160.0,27.0
1101011111100101,335.0,76.0,64.0,200.0,110.0,324.0,154.0,99.0
1101000010100001,335.0,144.0,119.0,271.0,180.0,150.0,168.0,209.0
1100010110001111,335.0,84.0,56.0,203.0,225.0,318.0,184.0,340.0
0111010010110010,335.0,38.0,14.0,41.0,94.0,52.0,52.0,28.0
1111101001011000,334.0,51.0,69.0,62.0,159.0,110.0,139.0,44.0
1101000011011001,334.0,54.0,24.0,181.0,261.0,194.0,125.0,141.0
1100110111100001,334.0,154.0,131.0,369.0,187.0,290.0,160.0,5.0
1100010000001101,333.0,223.0,84.0,517.0,330.0,389.0,263.0,497.0
1010010000011011,333.0,101.0,38.0,192.0,403.0,176.0,179.0,391.0
1001000011100010,333.0,122.0,29.0,176.0,112.0,278.0,303.0,14.0
1000110010101000,333.0,15.0,6.0,34.0,43.0,44.0,40.0,11.0
1100010010010011,332.0,366.0,111.0,486.0,438.0,533.0,544.0,544.0
1100010000010000,332.0,70.0,112.0,119.0,331.0,578.0,328.0,136.0
1011001111001010,332.0,45.0,5.0,166.0,129.0,86.0,94.0,12.0
1001111001000111,332.0,97.0,121.0,136.0,104.0,87.0,66.0,103.0
1001000101000011,332.0,47.0,14.0,111.0,152.0,155.0,81.0,55.0
1001000010110111,332.0,15.0,27.0,97.0,128.0,44.0,59.0,354.0
0110010001001110,332.0,93.0,52.0,505.0,262.0,281.0,211.0,59.0
1111010010100001,331.0,54.0,28.0,170.0,98.0,197.0,132.0,190.0
1110100111000111,331.0,3.0,45.0,90.0,90.0,14.0,50.0,5.0
1101001001111000,331.0,211.0,45.0,81.0,321.0,255.0,239.0,119.0
1011000100011111,331.0,32.0,34.0,91.0,66.0,130.0,75.0,193.0
1001101011101010,331.0,40.0,13.0,143.0,129.0,209.0,356.0,4.0
1111011000000101,330.0,149.0,28.0,114.0,129.0,131.0,141.0,343.0
1111010100001011,330.0,294.0,73.0,444.0,721.0,437.0,322.0,475.0
1110001001001101,330.0,76.0,25.0,171.0,364.0,199.0,226.0,211.0
1101111111011000,330.0,24.0,36.0,197.0,149.0,76.0,158.0,97.0
1011010100000111,330.0,68.0,22.0,124.0,174.0,264.0,71.0,313.0
1001011100111011,330.0,125.0,64.0,187.0,151.0,77.0,60.0,191.0
1001001001001000,330.0,267.0,76.0,66.0,42.0,63.0,64.0,17.0
1000101010100011,330.0,85.0,61.0,223.0,309.0,245.0,264.0,227.0
1000010010000010,330.0,123.0,91.0,329.0,395.0,503.0,326.0,120.0
1110001001110100,329.0,39.0,122.0,205.0,55.0,148.0,244.0,97.0
1101000111101100,329.0,93.0,64.0,155.0,107.0,273.0,326.0,70.0
0101011000011101,329.0,16.0,15.0,78.0,65.0,80.0,40.0,164.0
1111011111111111,328.0,28.0,42.0,44.0,78.0,64.0,56.0,170.0
1111000101000100,328.0,193.0,309.0,119.0,87.0,132.0,180.0,136.0
1110010110011100,328.0,112.0,67.0,92.0,134.0,213.0,277.0,313.0
1101110100011010,328.0,101.0,105.0,107.0,102.0,49.0,116.0,112.0
1101000000001011,328.0,209.0,53.0,241.0,371.0,317.0,239.0,259.0
1100010111010111,328.0,129.0,73.0,345.0,221.0,257.0,401.0,276.0
1011011011111101,328.0,43.0,29.0,112.0,84.0,107.0,183.0,173.0
1111110000010111,327.0,163.0,53.0,74.0,193.0,114.0,88.0,116.0
1111100110001011,327.0,16.0,12.0,72.0,38.0,119.0,139.0,54.0
0111001111011100,327.0,14.0,15.0,135.0,73.0,25.0,56.0,83.0
0101011010011001,327.0,37.0,89.0,62.0,105.0,118.0,74.0,335.0
1100010011101000,326.0,307.0,44.0,245.0,93.0,395.0,392.0,10.0
1100010010000111,326.0,164.0,57.0,333.0,408.0,414.0,328.0,409.0
1011100011000110,326.0,44.0,8.0,89.0,36.0,50.0,77.0,9.0
1001000001100101,326.0,52.0,24.0,82.0,194.0,105.0,117.0,138.0
0100100110001011,326.0,4.0,1.0,23.0,17.0,23.0,16.0,5.0
1111111111101010,325.0,101.0,22.0,313.0,121.0,152.0,150.0,23.0
1111010000111010,325.0,17.0,13.0,139.0,93.0,60.0,48.0,133.0
1101100001100101,325.0,80.0,89.0,140.0,145.0,450.0,106.0,441.0
1100111100101100,325.0,34.0,14.0,200.0,185.0,59.0,37.0,124.0
1001011001111011,325.0,55.0,41.0,111.0,314.0,274.0,170.0,287.0
0111000110011111,325.0,16.0,12.0,43.0,84.0,59.0,41.0,268.0
0100110010110010,325.0,7.0,13.0,82.0,53.0,89.0,77.0,5.0
0100011111100111,325.0,244.0,88.0,481.0,494.0,691.0,503.0,91.0
1111101010100101,324.0,50.0,44.0,338.0,134.0,179.0,71.0,299.0
1111010100011011,324.0,92.0,130.0,161.0,174.0,231.0,150.0,278.0
1110101110111101,324.0,48.0,63.0,132.0,208.0,141.0,104.0,371.0
1110010101101000,324.0,141.0,85.0,403.0,311.0,532.0,400.0,109.0
