variant,counts_9114_b_F_5,counts_9114_b_F_4,counts_9114_b_F_6,counts_9114_b_F_7,counts_9114_b_F_3,counts_9114_b_F_2,counts_9114_b_F_1,counts_9114_b_F_8
1110010001101110,469.0,559.0,393.0,274.0,202.0,66.0,117.0,210.0
1101100011100011,469.0,510.0,300.0,202.0,204.0,73.0,94.0,34.0
1101011001101101,469.0,381.0,231.0,459.0,101.0,135.0,84.0,538.0
1110101101001001,468.0,345.0,209.0,381.0,250.0,56.0,89.0,167.0
1110010110100011,468.0,339.0,357.0,387.0,309.0,90.0,51.0,228.0
1101001011100010,468.0,527.0,149.0,148.0,329.0,73.0,93.0,6.0
1100010011000000,467.0,638.0,346.0,116.0,469.0,97.0,53.0,14.0
1111010100000001,466.0,295.0,293.0,239.0,279.0,53.0,225.0,332.0
1110010100010011,466.0,485.0,623.0,916.0,302.0,268.0,160.0,762.0
1101011101101010,466.0,455.0,400.0,143.0,203.0,31.0,35.0,85.0
1101010111000011,466.0,461.0,327.0,96.0,238.0,27.0,146.0,110.0
1100101011110011,466.0,834.0,242.0,316.0,345.0,68.0,69.0,109.0
1101100001100010,465.0,500.0,187.0,208.0,256.0,92.0,126.0,21.0
1000010001000011,465.0,299.0,427.0,211.0,246.0,134.0,119.0,70.0
1110010101011011,464.0,429.0,355.0,481.0,258.0,98.0,94.0,356.0
1101101010000010,464.0,353.0,182.0,348.0,434.0,45.0,32.0,110.0
1111000001000011,463.0,450.0,356.0,615.0,236.0,206.0,185.0,306.0
1101111111100000,463.0,327.0,192.0,80.0,94.0,56.0,8.0,31.0
1100010111101010,463.0,825.0,287.0,200.0,503.0,69.0,62.0,31.0
1110011011000010,462.0,161.0,102.0,79.0,107.0,22.0,68.0,22.0
1110010011100010,462.0,772.0,279.0,147.0,488.0,116.0,108.0,44.0
1100010001000100,462.0,331.0,166.0,340.0,146.0,68.0,423.0,142.0
1110010001110011,461.0,563.0,231.0,293.0,298.0,88.0,110.0,314.0
1110010000101010,461.0,393.0,308.0,394.0,235.0,71.0,142.0,309.0
1101011001101000,461.0,420.0,134.0,103.0,120.0,28.0,34.0,27.0
1100010000001011,461.0,439.0,289.0,286.0,282.0,488.0,382.0,233.0
1000010001000001,461.0,480.0,317.0,341.0,326.0,59.0,84.0,75.0
1111011111101011,460.0,392.0,206.0,265.0,315.0,98.0,75.0,46.0
1100010010101101,460.0,354.0,289.0,527.0,270.0,168.0,131.0,522.0
1001111000001101,460.0,439.0,616.0,853.0,192.0,173.0,257.0,1215.0
1100001000100010,459.0,276.0,382.0,372.0,76.0,157.0,50.0,114.0
1101101011010010,458.0,295.0,152.0,128.0,152.0,24.0,27.0,25.0
1110111111100010,457.0,195.0,117.0,68.0,208.0,45.0,17.0,0.0
1101000011001011,457.0,278.0,133.0,163.0,212.0,153.0,57.0,41.0
1100010111100010,457.0,876.0,204.0,207.0,321.0,120.0,149.0,16.0
1111000100010010,456.0,316.0,194.0,192.0,159.0,106.0,92.0,249.0
1111000010001001,456.0,239.0,70.0,221.0,137.0,83.0,130.0,229.0
1101011011111100,456.0,283.0,157.0,83.0,116.0,52.0,116.0,48.0
1100010111001011,456.0,519.0,289.0,243.0,414.0,58.0,255.0,49.0
1101000111101011,455.0,314.0,240.0,275.0,290.0,105.0,154.0,14.0
1111101111100010,454.0,354.0,203.0,108.0,217.0,19.0,73.0,45.0
1101110011110010,454.0,498.0,454.0,341.0,334.0,17.0,122.0,68.0
1101101011001101,454.0,233.0,521.0,370.0,101.0,70.0,61.0,142.0
1101011111111100,454.0,196.0,79.0,110.0,102.0,16.0,43.0,133.0
1100100001100011,454.0,292.0,202.0,92.0,84.0,42.0,57.0,3.0
1110010111100110,453.0,293.0,118.0,149.0,246.0,52.0,89.0,62.0
1100011101001011,453.0,343.0,246.0,232.0,91.0,7.0,41.0,22.0
1100011101001010,453.0,357.0,121.0,113.0,202.0,11.0,110.0,31.0
1000010111000000,453.0,262.0,33.0,103.0,272.0,41.0,36.0,5.0
1100010111110100,452.0,410.0,123.0,185.0,175.0,128.0,132.0,63.0
1111011001101010,451.0,583.0,237.0,147.0,218.0,344.0,253.0,96.0
1101101111111011,451.0,500.0,253.0,262.0,321.0,74.0,46.0,96.0
1101100100101010,451.0,263.0,437.0,395.0,270.0,121.0,44.0,114.0
1100010011001000,451.0,480.0,192.0,71.0,268.0,149.0,151.0,16.0
1110010000000001,450.0,381.0,163.0,249.0,272.0,138.0,208.0,482.0
1101000110010000,450.0,427.0,188.0,217.0,223.0,158.0,198.0,133.0
1110010110010111,449.0,308.0,134.0,315.0,200.0,108.0,146.0,295.0
1110001101100011,449.0,258.0,383.0,158.0,123.0,59.0,45.0,36.0
1101011101000011,449.0,228.0,251.0,240.0,257.0,46.0,53.0,135.0
1101000111001110,449.0,335.0,131.0,221.0,137.0,79.0,107.0,43.0
1100010111110110,449.0,422.0,245.0,270.0,675.0,18.0,30.0,71.0
0111101011011010,449.0,274.0,363.0,177.0,109.0,6.0,43.0,41.0
0110010111100010,449.0,311.0,141.0,164.0,187.0,52.0,25.0,3.0
1111110011000011,448.0,338.0,219.0,152.0,151.0,55.0,89.0,59.0
1111101001101011,448.0,438.0,210.0,302.0,144.0,22.0,51.0,335.0
1000010010100011,448.0,311.0,366.0,415.0,234.0,48.0,67.0,392.0
1111101011110011,447.0,387.0,223.0,242.0,283.0,65.0,31.0,335.0
1100101101101001,447.0,260.0,307.0,300.0,292.0,8.0,52.0,127.0
1100010011100000,447.0,561.0,209.0,76.0,174.0,53.0,129.0,12.0
1100010010010011,447.0,413.0,307.0,477.0,205.0,157.0,424.0,418.0
1100010001001110,447.0,741.0,255.0,347.0,220.0,100.0,82.0,122.0
1110010110011010,446.0,382.0,239.0,442.0,141.0,120.0,135.0,222.0
1110010011110001,446.0,476.0,155.0,232.0,210.0,356.0,50.0,220.0
1110010001101010,446.0,632.0,189.0,365.0,228.0,285.0,56.0,122.0
1101110001001011,446.0,284.0,199.0,286.0,200.0,76.0,73.0,39.0
1101101111100010,446.0,589.0,384.0,130.0,158.0,40.0,48.0,13.0
1101000101100011,446.0,366.0,312.0,159.0,202.0,234.0,86.0,159.0
1100010111110001,446.0,533.0,298.0,313.0,613.0,263.0,136.0,208.0
1111000001100001,445.0,382.0,135.0,137.0,105.0,181.0,49.0,152.0
1101100111001001,445.0,248.0,124.0,338.0,73.0,30.0,104.0,113.0
1101010111100010,445.0,416.0,220.0,83.0,265.0,12.0,52.0,40.0
1100011101100011,445.0,548.0,296.0,282.0,236.0,71.0,56.0,127.0
1100010101001110,445.0,363.0,541.0,240.0,158.0,121.0,157.0,131.0
1100010101000101,445.0,243.0,244.0,269.0,202.0,128.0,79.0,107.0
1111011100000001,444.0,198.0,110.0,349.0,98.0,131.0,65.0,161.0
1100010101110100,444.0,397.0,563.0,177.0,179.0,49.0,57.0,186.0
1001011011101001,444.0,119.0,62.0,69.0,79.0,22.0,72.0,96.0
1000111011001101,444.0,169.0,138.0,85.0,109.0,8.0,52.0,46.0
1000010101101011,444.0,509.0,290.0,333.0,269.0,60.0,132.0,221.0
1111011001111101,443.0,224.0,184.0,190.0,202.0,125.0,107.0,313.0
1110010001111110,443.0,259.0,260.0,165.0,136.0,23.0,74.0,196.0
1110100001000001,442.0,322.0,237.0,176.0,230.0,11.0,123.0,78.0
1110010000011011,442.0,295.0,311.0,503.0,249.0,111.0,203.0,615.0
1101000100111010,442.0,135.0,172.0,142.0,67.0,70.0,158.0,144.0
1010010101101001,442.0,358.0,319.0,360.0,221.0,146.0,40.0,230.0
1111101111001011,441.0,436.0,335.0,341.0,369.0,59.0,121.0,52.0
1101100001001010,441.0,268.0,297.0,293.0,145.0,56.0,168.0,6.0
1100011011000010,441.0,248.0,58.0,91.0,83.0,12.0,31.0,3.0
1100010111100110,441.0,765.0,396.0,237.0,227.0,110.0,73.0,51.0
1011000111010000,441.0,198.0,179.0,140.0,124.0,5.0,90.0,92.0
1110010001100001,440.0,645.0,270.0,385.0,281.0,118.0,264.0,174.0
1101011101011010,440.0,487.0,345.0,283.0,272.0,79.0,71.0,61.0
1101011011000011,440.0,796.0,245.0,426.0,381.0,65.0,105.0,123.0
1100010100001010,440.0,463.0,265.0,521.0,172.0,150.0,132.0,134.0
1110010101000011,439.0,554.0,345.0,258.0,204.0,109.0,187.0,137.0
1101101111101101,439.0,382.0,180.0,186.0,183.0,29.0,44.0,220.0
1100010111110000,439.0,381.0,125.0,413.0,219.0,51.0,74.0,106.0
1100010001001111,439.0,514.0,143.0,404.0,327.0,167.0,164.0,349.0
1010010010001011,439.0,295.0,323.0,356.0,105.0,102.0,85.0,217.0
1001100101101011,439.0,351.0,346.0,307.0,192.0,57.0,41.0,158.0
1110010110101001,438.0,224.0,164.0,173.0,270.0,30.0,204.0,296.0
1101000011101011,438.0,551.0,314.0,430.0,173.0,96.0,109.0,123.0
1101000001100100,438.0,499.0,283.0,155.0,124.0,24.0,99.0,59.0
1100010011011000,438.0,636.0,270.0,196.0,306.0,141.0,35.0,113.0
1001000011111011,438.0,254.0,208.0,230.0,195.0,76.0,60.0,168.0
1000010001001011,438.0,342.0,128.0,239.0,159.0,85.0,170.0,104.0
0110010111101011,438.0,291.0,181.0,183.0,232.0,98.0,75.0,47.0
1110010111111111,437.0,385.0,199.0,285.0,232.0,34.0,91.0,189.0
1101111111100011,437.0,704.0,382.0,148.0,291.0,94.0,69.0,26.0
1101010001100010,437.0,237.0,278.0,367.0,80.0,75.0,60.0,35.0
1100010011110011,437.0,885.0,437.0,447.0,366.0,111.0,65.0,325.0
1000010010111011,437.0,317.0,532.0,351.0,114.0,71.0,94.0,537.0
0110010101111001,437.0,250.0,270.0,173.0,108.0,19.0,53.0,283.0
1111110011000010,436.0,608.0,327.0,344.0,337.0,35.0,123.0,111.0
1111101000000010,436.0,364.0,298.0,314.0,191.0,61.0,52.0,211.0
1110010000110111,436.0,664.0,500.0,875.0,566.0,197.0,294.0,1457.0
1101111111101011,436.0,331.0,184.0,46.0,271.0,72.0,86.0,47.0
1101010000010100,436.0,86.0,114.0,148.0,93.0,21.0,113.0,144.0
1100010111111001,436.0,448.0,150.0,292.0,282.0,82.0,55.0,264.0
1011101011100101,436.0,581.0,562.0,685.0,316.0,19.0,192.0,369.0
1101011001001100,435.0,365.0,161.0,257.0,122.0,324.0,247.0,130.0
1100011001100001,435.0,152.0,204.0,222.0,168.0,71.0,54.0,141.0
1100111101101010,434.0,220.0,193.0,170.0,299.0,53.0,18.0,77.0
1000010011101011,434.0,639.0,368.0,133.0,408.0,27.0,39.0,56.0
1111010100001011,433.0,504.0,332.0,411.0,369.0,66.0,197.0,717.0
1101000111101010,433.0,511.0,496.0,227.0,281.0,85.0,89.0,13.0
1100010011010001,433.0,836.0,374.0,465.0,438.0,361.0,390.0,309.0
1111101111010010,432.0,181.0,243.0,269.0,259.0,47.0,48.0,69.0
1110011111101010,432.0,361.0,176.0,57.0,128.0,103.0,81.0,4.0
1110010000001101,432.0,289.0,305.0,432.0,115.0,171.0,363.0,587.0
1101000001100010,432.0,687.0,256.0,259.0,198.0,86.0,198.0,90.0
1100101100001010,432.0,315.0,174.0,288.0,218.0,49.0,47.0,123.0
1110010101111011,431.0,429.0,125.0,237.0,367.0,49.0,56.0,321.0
1110010101101000,431.0,516.0,240.0,240.0,238.0,68.0,195.0,79.0
1110010001001100,431.0,496.0,162.0,319.0,159.0,82.0,181.0,186.0
1101000000000011,431.0,449.0,305.0,386.0,175.0,73.0,189.0,375.0
0110010011000000,431.0,216.0,132.0,83.0,98.0,51.0,52.0,0.0
1111011111011010,430.0,560.0,115.0,347.0,124.0,61.0,59.0,33.0
1101101101100000,430.0,289.0,337.0,223.0,126.0,16.0,310.0,68.0
0100010001100110,430.0,396.0,243.0,116.0,195.0,62.0,45.0,37.0
1111101011011100,429.0,306.0,158.0,305.0,213.0,209.0,50.0,163.0
1110010111001010,429.0,340.0,241.0,112.0,205.0,109.0,52.0,2.0
1110010011001110,429.0,341.0,274.0,146.0,117.0,36.0,68.0,64.0
1100001011110010,429.0,350.0,165.0,105.0,207.0,22.0,116.0,8.0
1000010100010011,429.0,305.0,385.0,432.0,185.0,86.0,162.0,559.0
1000010011111101,429.0,219.0,143.0,186.0,123.0,45.0,58.0,185.0
1111011010100011,428.0,281.0,152.0,283.0,325.0,63.0,164.0,305.0
1110111101101010,428.0,233.0,164.0,118.0,174.0,65.0,63.0,65.0
1110010111010100,428.0,152.0,168.0,377.0,330.0,27.0,95.0,101.0
1110010000001100,428.0,312.0,106.0,320.0,176.0,164.0,183.0,397.0
1101110111010010,428.0,247.0,237.0,95.0,205.0,45.0,12.0,34.0
1100010001100110,428.0,309.0,189.0,230.0,250.0,124.0,91.0,79.0
1110010111110101,427.0,205.0,102.0,240.0,101.0,40.0,112.0,124.0
1110010111100000,427.0,954.0,142.0,215.0,408.0,229.0,210.0,60.0
1000010001100010,427.0,327.0,198.0,150.0,236.0,39.0,95.0,51.0
0100011111100111,427.0,676.0,519.0,577.0,332.0,38.0,235.0,84.0
1111101001000010,426.0,526.0,184.0,324.0,259.0,109.0,160.0,59.0
1110011100001010,426.0,323.0,135.0,286.0,101.0,57.0,49.0,72.0
1110010100000011,426.0,263.0,186.0,405.0,180.0,126.0,57.0,344.0
1101101001001000,426.0,238.0,212.0,175.0,168.0,96.0,79.0,184.0
1100010111011110,426.0,329.0,284.0,261.0,192.0,77.0,58.0,124.0
1100001111011001,426.0,258.0,162.0,142.0,320.0,46.0,24.0,72.0
1010010011010000,426.0,358.0,212.0,216.0,150.0,71.0,89.0,93.0
1000010011101000,426.0,408.0,301.0,288.0,304.0,53.0,106.0,13.0
1111011101110000,425.0,225.0,196.0,143.0,151.0,41.0,56.0,116.0
1111000001110010,425.0,383.0,240.0,335.0,199.0,93.0,63.0,370.0
1110010101110111,425.0,465.0,232.0,269.0,180.0,39.0,62.0,358.0
1110010011101001,425.0,554.0,188.0,228.0,469.0,116.0,74.0,74.0
1100010111101001,425.0,468.0,166.0,111.0,207.0,90.0,70.0,16.0
1001000011100011,425.0,282.0,179.0,374.0,206.0,26.0,37.0,105.0
1111101101111000,424.0,185.0,140.0,107.0,197.0,22.0,29.0,151.0
1110010111100111,424.0,315.0,228.0,332.0,247.0,59.0,242.0,201.0
1011000111100010,424.0,302.0,175.0,254.0,128.0,25.0,28.0,14.0
1111000011101010,423.0,409.0,286.0,318.0,198.0,135.0,79.0,79.0
1110101110010011,423.0,539.0,423.0,784.0,267.0,114.0,104.0,802.0
1110101001100011,423.0,600.0,480.0,433.0,281.0,38.0,73.0,114.0
1110011101100011,423.0,263.0,231.0,185.0,193.0,96.0,37.0,52.0
1110010111101100,423.0,408.0,197.0,189.0,281.0,115.0,148.0,97.0
1101010011000100,423.0,283.0,39.0,138.0,93.0,24.0,62.0,59.0
1100110011010011,423.0,181.0,86.0,135.0,55.0,11.0,52.0,45.0
1100010111100011,423.0,611.0,409.0,387.0,430.0,189.0,80.0,48.0
1010010001001010,423.0,345.0,165.0,147.0,165.0,37.0,110.0,52.0
1111101000000000,422.0,304.0,153.0,491.0,198.0,131.0,112.0,70.0
1101000110010011,422.0,202.0,185.0,217.0,123.0,106.0,95.0,221.0
1100111001000001,422.0,228.0,117.0,121.0,111.0,70.0,110.0,117.0
1000010111101011,422.0,422.0,303.0,167.0,238.0,70.0,59.0,32.0
1111101100001001,421.0,274.0,256.0,336.0,42.0,33.0,88.0,225.0
1110010100001001,421.0,382.0,248.0,288.0,172.0,116.0,204.0,281.0
1110010001101111,421.0,286.0,291.0,311.0,180.0,71.0,179.0,275.0
1110010001100010,421.0,567.0,342.0,203.0,227.0,116.0,86.0,47.0
1101000010100011,421.0,282.0,270.0,166.0,158.0,56.0,59.0,212.0
1100010101101110,421.0,619.0,515.0,283.0,428.0,40.0,117.0,33.0
1100010010010010,421.0,256.0,334.0,337.0,287.0,58.0,174.0,275.0
1000011011100110,421.0,245.0,131.0,94.0,194.0,11.0,21.0,38.0
1000010011000000,421.0,320.0,120.0,80.0,277.0,156.0,167.0,3.0
0111011101100011,421.0,147.0,112.0,104.0,153.0,29.0,23.0,206.0
0010001000001110,421.0,331.0,656.0,904.0,195.0,67.0,91.0,440.0
1111110011001011,420.0,291.0,457.0,189.0,353.0,247.0,32.0,52.0
1111011111010000,420.0,432.0,112.0,261.0,194.0,55.0,35.0,96.0
1111000111100001,420.0,256.0,105.0,69.0,229.0,46.0,88.0,65.0
1101101111000000,420.0,310.0,136.0,62.0,149.0,56.0,24.0,26.0
1101010111101011,420.0,535.0,323.0,148.0,238.0,55.0,166.0,60.0
1100010111111101,420.0,382.0,183.0,326.0,142.0,76.0,163.0,281.0
1100010110100011,420.0,340.0,170.0,305.0,294.0,37.0,61.0,250.0
1011011001001101,420.0,249.0,129.0,235.0,133.0,35.0,75.0,358.0
1001000111100001,420.0,143.0,81.0,188.0,123.0,18.0,31.0,33.0
1101111011110010,419.0,420.0,246.0,264.0,242.0,48.0,79.0,11.0
1101101111100011,419.0,519.0,326.0,420.0,178.0,67.0,35.0,75.0
1001100111001011,419.0,190.0,192.0,429.0,184.0,5.0,53.0,82.0
1111000011010011,418.0,337.0,181.0,477.0,264.0,145.0,60.0,372.0
1110010100001010,418.0,360.0,225.0,526.0,187.0,124.0,150.0,259.0
1101001101100000,418.0,164.0,110.0,69.0,63.0,23.0,30.0,26.0
1101000111101110,418.0,252.0,314.0,400.0,127.0,82.0,77.0,15.0
1100111101100101,418.0,351.0,219.0,179.0,216.0,66.0,68.0,67.0
1100010110001111,418.0,291.0,252.0,265.0,179.0,229.0,240.0,196.0
1111001000010110,417.0,380.0,225.0,352.0,115.0,71.0,17.0,266.0
1110010111100010,417.0,753.0,154.0,242.0,331.0,106.0,183.0,9.0
0100010011100011,417.0,281.0,302.0,176.0,124.0,19.0,12.0,19.0
1111011011001011,416.0,576.0,445.0,297.0,169.0,164.0,87.0,115.0
1100010101011101,416.0,238.0,133.0,309.0,148.0,141.0,58.0,420.0
1111101111101011,415.0,432.0,342.0,270.0,248.0,198.0,143.0,61.0
1111011010010000,415.0,203.0,154.0,327.0,79.0,46.0,62.0,140.0
1110010011001100,415.0,457.0,407.0,268.0,276.0,138.0,181.0,53.0
1101100001000010,415.0,232.0,170.0,232.0,172.0,27.0,47.0,78.0
1100010101101001,415.0,327.0,295.0,386.0,263.0,62.0,56.0,131.0
1100010001100100,415.0,341.0,135.0,190.0,162.0,55.0,204.0,50.0
1110010111100100,414.0,365.0,124.0,293.0,150.0,97.0,137.0,27.0
1110010111000000,414.0,316.0,202.0,28.0,142.0,98.0,57.0,3.0
1101110000101000,414.0,421.0,358.0,437.0,184.0,21.0,124.0,290.0
1101101111001000,414.0,149.0,93.0,46.0,159.0,85.0,222.0,14.0
1101010011010011,414.0,272.0,134.0,341.0,96.0,109.0,19.0,96.0
1100010011011100,414.0,272.0,187.0,415.0,144.0,54.0,155.0,163.0
1100010000110010,414.0,299.0,187.0,507.0,175.0,90.0,123.0,172.0
1101011001100110,413.0,302.0,119.0,194.0,128.0,38.0,48.0,144.0
1101000111011011,413.0,233.0,368.0,267.0,301.0,47.0,67.0,228.0
1100001100010011,413.0,284.0,97.0,289.0,284.0,32.0,129.0,222.0
1000010000001011,413.0,475.0,325.0,344.0,152.0,55.0,161.0,321.0
1111101010100011,412.0,317.0,253.0,178.0,203.0,131.0,42.0,348.0
1111011001001001,412.0,391.0,382.0,606.0,146.0,35.0,20.0,314.0
1110010110010011,412.0,376.0,337.0,489.0,295.0,64.0,137.0,965.0
1110010001101001,412.0,217.0,225.0,205.0,259.0,125.0,114.0,149.0
1110001011101011,412.0,235.0,126.0,150.0,92.0,29.0,42.0,47.0
1101101011001110,412.0,245.0,396.0,184.0,93.0,178.0,89.0,97.0
1100101010001011,412.0,325.0,108.0,347.0,114.0,66.0,80.0,202.0
1011011011100100,412.0,323.0,135.0,310.0,130.0,201.0,30.0,131.0
1111101010000100,411.0,250.0,233.0,214.0,119.0,166.0,27.0,187.0
1101101101111010,411.0,310.0,476.0,535.0,176.0,28.0,51.0,177.0
1101101000000010,411.0,274.0,268.0,155.0,193.0,48.0,90.0,53.0
1100010011001111,411.0,425.0,325.0,347.0,369.0,438.0,315.0,149.0
1001101111100011,411.0,366.0,252.0,241.0,204.0,40.0,41.0,65.0
1000010111100111,411.0,304.0,288.0,168.0,159.0,35.0,111.0,105.0
1110010101101101,410.0,287.0,293.0,294.0,290.0,158.0,129.0,490.0
1110010010000110,410.0,412.0,284.0,286.0,93.0,41.0,143.0,387.0
1101011111100010,410.0,384.0,162.0,73.0,135.0,27.0,87.0,42.0
1100010001100111,410.0,406.0,232.0,445.0,380.0,69.0,120.0,338.0
1111011001001100,409.0,258.0,138.0,150.0,141.0,145.0,33.0,91.0
1110010011100100,409.0,232.0,131.0,175.0,173.0,31.0,126.0,40.0
1101101011101100,409.0,820.0,279.0,214.0,189.0,230.0,424.0,63.0
1101101011100111,409.0,314.0,155.0,133.0,140.0,34.0,109.0,38.0
1101000000000110,409.0,363.0,218.0,382.0,180.0,198.0,85.0,188.0
1011000111100001,409.0,142.0,76.0,109.0,93.0,20.0,80.0,54.0
1110010001001000,408.0,685.0,273.0,197.0,130.0,87.0,88.0,132.0
1110010000001001,408.0,536.0,364.0,335.0,174.0,57.0,256.0,483.0
1101011111101101,408.0,310.0,206.0,219.0,247.0,114.0,187.0,134.0
1101000101000011,408.0,262.0,236.0,394.0,137.0,55.0,75.0,213.0
1100010101010011,408.0,521.0,387.0,429.0,231.0,39.0,186.0,332.0
1010010000001011,408.0,171.0,255.0,192.0,223.0,49.0,273.0,435.0
1111000000110011,407.0,213.0,96.0,71.0,64.0,62.0,167.0,300.0
1110010100110110,407.0,220.0,193.0,315.0,78.0,102.0,52.0,446.0
1110010010100011,407.0,369.0,218.0,267.0,252.0,151.0,274.0,432.0
1110010000001010,407.0,523.0,224.0,340.0,200.0,112.0,85.0,238.0
1101110011100011,407.0,409.0,76.0,176.0,256.0,50.0,70.0,4.0
1101101011100100,407.0,260.0,127.0,56.0,78.0,42.0,57.0,23.0
1101000101010010,407.0,253.0,286.0,126.0,195.0,40.0,80.0,77.0
1100011111100010,407.0,378.0,225.0,202.0,190.0,76.0,17.0,5.0
1100010100100101,407.0,428.0,295.0,471.0,195.0,322.0,91.0,469.0
1100010011100111,407.0,401.0,292.0,173.0,197.0,53.0,96.0,201.0
1001011100101101,407.0,309.0,589.0,457.0,179.0,95.0,124.0,781.0
1110011001001010,406.0,272.0,171.0,181.0,75.0,116.0,61.0,50.0
1110010100111011,406.0,195.0,145.0,345.0,193.0,138.0,123.0,375.0
1101010101100101,406.0,187.0,178.0,94.0,233.0,110.0,76.0,138.0
1011101111111011,406.0,212.0,105.0,169.0,106.0,49.0,32.0,60.0
1000010001100011,406.0,382.0,250.0,400.0,242.0,39.0,135.0,168.0
1111101001000001,405.0,407.0,85.0,160.0,117.0,29.0,80.0,210.0
1110010110010101,405.0,536.0,264.0,563.0,282.0,95.0,223.0,463.0
1110001111100011,405.0,390.0,264.0,125.0,227.0,63.0,86.0,90.0
1101001011001011,405.0,241.0,237.0,79.0,177.0,19.0,41.0,49.0
1101000111000000,405.0,360.0,147.0,260.0,78.0,13.0,28.0,27.0
1101000101110011,405.0,191.0,295.0,200.0,118.0,125.0,40.0,134.0
1100010111001101,405.0,318.0,274.0,242.0,194.0,182.0,64.0,211.0
1111101101100110,404.0,427.0,222.0,268.0,273.0,93.0,62.0,164.0
1111011101101010,404.0,338.0,236.0,378.0,149.0,96.0,111.0,121.0
1100010101011010,404.0,291.0,95.0,277.0,183.0,165.0,104.0,205.0
1100010001101011,404.0,850.0,425.0,365.0,697.0,326.0,299.0,113.0
1110011101110010,403.0,376.0,156.0,200.0,264.0,29.0,66.0,290.0
1101101100100000,403.0,278.0,155.0,204.0,298.0,59.0,184.0,28.0
1101000101101011,403.0,411.0,456.0,239.0,228.0,98.0,116.0,445.0
1100010001100000,403.0,634.0,257.0,201.0,258.0,51.0,122.0,58.0
1000110010101001,403.0,318.0,688.0,520.0,256.0,40.0,179.0,513.0
0100010011101011,403.0,414.0,210.0,69.0,146.0,29.0,60.0,6.0
1110010000010010,402.0,268.0,205.0,378.0,119.0,57.0,132.0,152.0
1101000111111010,402.0,225.0,294.0,187.0,93.0,62.0,49.0,41.0
1101000001001011,402.0,310.0,239.0,234.0,188.0,68.0,110.0,216.0
1100101111110110,402.0,116.0,189.0,142.0,117.0,35.0,14.0,48.0
1100010110000110,402.0,168.0,96.0,256.0,51.0,239.0,105.0,107.0
1100010101110111,402.0,429.0,370.0,457.0,198.0,58.0,41.0,325.0
1111100111101011,401.0,295.0,268.0,233.0,333.0,59.0,21.0,35.0
1110010101010010,401.0,326.0,442.0,315.0,154.0,61.0,38.0,181.0
1101100011101001,401.0,339.0,205.0,203.0,276.0,170.0,388.0,113.0
1100010111110101,401.0,329.0,222.0,173.0,242.0,131.0,174.0,239.0
1111011111000000,400.0,534.0,172.0,228.0,231.0,82.0,136.0,5.0
1111000111100101,400.0,307.0,162.0,193.0,149.0,145.0,196.0,194.0
1101111011001011,400.0,338.0,128.0,94.0,165.0,62.0,37.0,7.0
1100101100010011,400.0,259.0,255.0,287.0,132.0,73.0,44.0,96.0
1100010011110010,400.0,623.0,287.0,120.0,425.0,154.0,158.0,108.0
1010010111101001,400.0,548.0,189.0,165.0,271.0,19.0,103.0,60.0
1001011011000001,400.0,304.0,161.0,159.0,207.0,49.0,86.0,139.0
1111101101110001,399.0,284.0,115.0,119.0,108.0,85.0,29.0,234.0
1111011111101010,399.0,425.0,150.0,99.0,113.0,23.0,74.0,33.0
1100111011100001,399.0,176.0,87.0,25.0,132.0,33.0,12.0,1.0
1100010101101101,399.0,498.0,167.0,390.0,354.0,153.0,184.0,320.0
1100010100000010,399.0,409.0,378.0,272.0,271.0,104.0,182.0,144.0
1100010010101010,399.0,372.0,294.0,178.0,139.0,82.0,51.0,81.0
1100010010101001,399.0,374.0,434.0,670.0,243.0,37.0,161.0,307.0
1011000111101011,399.0,345.0,220.0,240.0,154.0,16.0,32.0,53.0
0110010011001011,399.0,263.0,269.0,227.0,214.0,52.0,100.0,142.0
1111010111111001,398.0,268.0,100.0,204.0,150.0,55.0,95.0,175.0
1111001101010010,398.0,190.0,156.0,291.0,94.0,35.0,45.0,55.0
1111000000101010,398.0,315.0,161.0,208.0,67.0,30.0,43.0,226.0
1110011111101011,398.0,410.0,410.0,173.0,163.0,32.0,25.0,67.0
1111101101111100,397.0,414.0,381.0,302.0,123.0,122.0,113.0,205.0
1101111101100110,397.0,291.0,226.0,140.0,156.0,64.0,31.0,18.0
1101011101100011,397.0,326.0,212.0,223.0,897.0,150.0,143.0,156.0
1101011001101010,397.0,368.0,192.0,211.0,177.0,42.0,39.0,35.0
1101011001100001,397.0,395.0,277.0,321.0,211.0,38.0,81.0,227.0
1101010011001010,397.0,357.0,168.0,147.0,397.0,49.0,15.0,41.0
1100110101000010,397.0,155.0,83.0,87.0,45.0,13.0,60.0,10.0
1100010111111000,397.0,444.0,205.0,185.0,151.0,155.0,82.0,46.0
0100010101100000,397.0,263.0,210.0,69.0,178.0,42.0,89.0,16.0
1111101011111000,396.0,288.0,208.0,104.0,120.0,43.0,25.0,51.0
1110010111101110,396.0,449.0,201.0,222.0,150.0,80.0,70.0,76.0
1101111101111110,396.0,157.0,169.0,343.0,232.0,7.0,7.0,87.0
1101010011101011,396.0,291.0,79.0,200.0,251.0,105.0,61.0,15.0
1100010110011110,396.0,194.0,231.0,150.0,156.0,44.0,100.0,423.0
0110010111100000,396.0,362.0,186.0,129.0,154.0,59.0,45.0,7.0
1110010101001011,395.0,291.0,341.0,325.0,250.0,50.0,92.0,121.0
